route_id,trip_id,shape_id
B12,EN_B5-Weekday-039900_Q56_508,B120101
B12,EN_B5-Weekday-045900_B12_6,B120102
B12,EN_B5-Weekday-050500_Q56_508,B120101
B12,EN_B5-Weekday-060500_B83_308,B120101
B12,EN_B5-Weekday-066000_B12_4,B120102
B12,EN_B5-Weekday-070400_B15_117,B120101
B12,EN_B5-Weekday-075100_Q56_509,B120102
B12,EN_B5-Weekday-079300_B12_10,B120101
B12,EN_B5-Weekday-085300_Q56_509,B120102
B12,EN_B5-Weekday-089700_B12_12,B120101
B12,EN_B5-Weekday-095200_B12_12,B120102
B12,EN_B5-Weekday-100300_B12_14,B120101
B12,EN_B5-Weekday-105500_B12_17,B120102
B12,EN_B5-Weekday-111300_B12_17,B120101
B12,EN_B5-Weekday-116800_B12_17,B120102
B12,EN_B5-Weekday-121800_B12_17,B120101
B12,EN_B5-Weekday-127000_B25_229,B120102
B12,EN_B5-Weekday-129500_B12_19,B120101
B12,EN_B5-Weekday-139500_B25_229,B120101
B12,EN_B5-Weekday-143600_B25_229,B120102
B12,EN_B5-Weekday-147500_B25_229,B120101
B12,EN_B5-Weekday-037200_Q24_411,B120102
B12,EN_B5-Weekday-041400_Q24_411,B120101
B12,EN_B5-Weekday-047100_B12_13,B120102
B12,EN_B5-Weekday-051700_B25_218,B120101
B12,EN_B5-Weekday-056900_B25_218,B120102
B12,EN_B5-Weekday-061800_B25_218,B120101
B12,EN_B5-Weekday-066700_B12_11,B120102
B12,EN_B5-Weekday-071900_B12_11,B120101
B12,EN_B5-Weekday-076300_B15_143,B120102
B12,EN_B5-Weekday-080600_B15_117,B120101
B12,EN_B5-Weekday-085900_B12_23,B120102
B12,EN_B5-Weekday-091000_Q56_509,B120101
B12,EN_B5-Weekday-096500_Q24_429,B120102
B12,EN_B5-Weekday-101700_B12_20,B120101
B12,EN_B5-Weekday-107200_B12_20,B120102
B12,EN_B5-Weekday-112800_B12_20,B120101
B12,EN_B5-Weekday-038400_Q24_401,B120102
B12,EN_B5-Weekday-042900_Q24_401,B120101
B12,EN_B5-Weekday-048300_Q24_401,B120102
B12,EN_B5-Weekday-052900_B12_3,B120101
B12,EN_B5-Weekday-039000_Q56_511,B120102
B12,EN_B5-Weekday-043700_Q56_511,B120101
B12,EN_B5-Weekday-049200_Q56_511,B120102
B12,EN_B5-Weekday-053700_Q24_401,B120101
B12,EN_B5-Weekday-040200_B12_10,B120102
B12,EN_B5-Weekday-050500_B12_10,B120102
B12,EN_B5-Weekday-055400_B15_132,B120101
B12,EN_B5-Weekday-059700_Q24_404,B120102
B12,EN_B5-Weekday-064400_Q24_404,B120101
B12,EN_B5-Weekday-069400_Q24_404,B120102
B12,EN_B5-Weekday-074500_Q24_404,B120101
B12,EN_B5-Weekday-079300_Q24_418,B120102
B12,EN_B5-Weekday-083200_Q24_406,B120101
B12,EN_B5-Weekday-088900_B12_24,B120102
B12,EN_B5-Weekday-093400_B12_11,B120101
B12,EN_B5-Weekday-099500_B12_22,B120102
B12,EN_B5-Weekday-040800_Q24_416,B120102
B12,EN_B5-Weekday-045200_B12_10,B120101
B12,EN_B5-Weekday-051000_Q24_416,B120102
B12,EN_B5-Weekday-042000_B15_103,B120102
B12,EN_B5-Weekday-052300_B15_103,B120102
B12,EN_B5-Weekday-056800_Q56_501,B120101
B12,EN_B5-Weekday-061800_B12_9,B120102
B12,EN_B5-Weekday-066700_B12_9,B120101
B12,EN_B5-Weekday-071300_B12_9,B120102
B12,EN_B5-Weekday-076300_B12_9,B120101
B12,EN_B5-Weekday-081700_B12_9,B120102
B12,EN_B5-Weekday-085800_B12_13,B120101
B12,EN_B5-Weekday-091700_B83_307,B120102
B12,EN_B5-Weekday-096200_B25_225,B120101
B12,EN_B5-Weekday-107500_B15_166,B120101
B12,EN_B5-Weekday-112300_B12_16,B120102
B12,EN_B5-Weekday-118400_B15_166,B120101
B12,EN_B5-Weekday-124000_B12_21,B120102
B12,EN_B5-Weekday-127100_Q24_432,B120101
B12,EN_B5-Weekday-133300_Q24_430,B120102
B12,EN_B5-Weekday-135500_Q24_432,B120101
B12,EN_B5-Weekday-141300_Q24_430,B120102
B12,EN_B5-Weekday-145500_Q24_430,B120101
B12,EN_B5-Weekday-148600_Q24_432,B120102
B12,EN_B5-Weekday-152000_Q24_432,B120101
B12,EN_B5-Weekday-043100_B83_306,B120102
B12,EN_B5-Weekday-047400_B15_103,B120101
B12,EN_B5-Weekday-053600_B83_306,B120102
B12,EN_B5-Weekday-057900_B12_11,B120101
B12,EN_B5-Weekday-063200_Q56_507,B120102
B12,EN_B5-Weekday-068200_Q56_507,B120101
B12,EN_B5-Weekday-072600_Q24_412,B120102
B12,EN_B5-Weekday-077500_Q24_412,B120101
B12,EN_B5-Weekday-082900_Q24_412,B120102
B12,EN_B5-Weekday-087100_B12_9,B120101
B12,EN_B5-Weekday-092800_B12_18,B120102
B12,EN_B5-Weekday-097800_Q24_422,B120101
B12,EN_B5-Weekday-103300_B12_21,B120102
B12,EN_B5-Weekday-109000_B12_21,B120101
B12,EN_B5-Weekday-114900_B12_18,B120102
B12,EN_B5-Weekday-120100_B12_18,B120101
B12,EN_B5-Weekday-043900_Q24_417,B120102
B12,EN_B5-Weekday-048500_B83_306,B120101
B12,EN_B5-Weekday-054200_Q24_403,B120102
B12,EN_B5-Weekday-058500_B83_306,B120101
B12,EN_B5-Weekday-063900_Q24_403,B120102
B12,EN_B5-Weekday-068900_Q24_403,B120101
B12,EN_B5-Weekday-073300_Q56_507,B120102
B12,EN_B5-Weekday-083500_B12_14,B120102
B12,EN_B5-Weekday-087700_B25_226,B120101
B12,EN_B5-Weekday-093400_B25_226,B120102
B12,EN_B5-Weekday-098400_B12_18,B120101
B12,EN_B5-Weekday-044700_B83_308,B120102
B12,EN_B5-Weekday-049300_Q24_417,B120101
B12,EN_B5-Weekday-045500_B12_4,B120102
B12,EN_B5-Weekday-050100_B83_308,B120101
B12,EN_B5-Weekday-046300_B25_218,B120102
B12,EN_B5-Weekday-050900_B12_4,B120101
B12,EN_B5-Weekday-056200_B12_4,B120102
B12,EN_B5-Weekday-061100_B12_4,B120101
B12,EN_B5-Weekday-071200_B12_4,B120101
B12,EN_B5-Weekday-075700_B15_117,B120102
B12,EN_B5-Weekday-079900_Q56_509,B120101
B12,EN_B5-Weekday-090300_B12_10,B120101
B12,EN_B5-Weekday-095800_B12_20,B120102
B12,EN_B5-Weekday-101000_B12_12,B120101
B12,EN_B5-Weekday-106300_B12_14,B120102
B12,EN_B5-Weekday-112000_B12_14,B120101
B12,EN_B5-Weekday-118000_B12_20,B120102
B12,EN_B5-Weekday-122700_B12_20,B120101
B12,EN_B5-Weekday-047500_B12_3,B120102
B12,EN_B5-Weekday-052100_Q24_411,B120101
B12,EN_B5-Weekday-048700_Q56_519,B120102
B12,EN_B5-Weekday-053300_Q56_518,B120101
B12,EN_B5-Weekday-058300_Q56_518,B120102
B12,EN_B5-Weekday-063100_Q56_518,B120101
B12,EN_B5-Weekday-068100_Q24_406,B120102
B12,EN_B5-Weekday-073200_Q24_406,B120101
B12,EN_B5-Weekday-078100_Q24_406,B120102
B12,EN_B5-Weekday-081200_B15_143,B120101
B12,EN_B5-Weekday-087700_B12_11,B120102
B12,EN_B5-Weekday-050100_B15_132,B120102
B12,EN_B5-Weekday-054500_Q56_511,B120101
B12,EN_B5-Weekday-059000_Q56_519,B120102
B12,EN_B5-Weekday-063700_Q56_519,B120101
B12,EN_B5-Weekday-068700_B12_8,B120102
B12,EN_B5-Weekday-073800_B12_8,B120101
B12,EN_B5-Weekday-078700_B12_8,B120102
B12,EN_B5-Weekday-081900_B12_11,B120101
B12,EN_B5-Weekday-088300_B12_19,B120102
B12,EN_B5-Weekday-092900_Q56_517,B120101
B12,EN_B5-Weekday-098800_Q56_517,B120102
B12,EN_B5-Weekday-103800_B12_15,B120101
B12,EN_B5-Weekday-109700_B12_15,B120102
B12,EN_B5-Weekday-115000_B12_15,B120101
B12,EN_B5-Weekday-121600_B12_22,B120102
B12,EN_B5-Weekday-124700_B25_228,B120101
B12,EN_B5-Weekday-055900_B12_10,B120101
B12,EN_B5-Weekday-061100_Q56_506,B120102
B12,EN_B5-Weekday-065900_Q56_506,B120101
B12,EN_B5-Weekday-070700_Q56_506,B120102
B12,EN_B5-Weekday-075700_Q56_506,B120101
B12,EN_B5-Weekday-081100_Q24_422,B120102
B12,EN_B5-Weekday-085100_B25_225,B120101
B12,EN_B5-Weekday-091200_B12_13,B120102
B12,EN_B5-Weekday-095600_Q24_418,B120101
B12,EN_B5-Weekday-101800_B15_166,B120102
B12,EN_B5-Weekday-106800_B12_16,B120101
B12,EN_B5-Weekday-111400_B12_24,B120102
B12,EN_B5-Weekday-117500_B12_16,B120101
B12,EN_B5-Weekday-079900_B25_225,B120102
B12,EN_B5-Weekday-083800_B12_8,B120101
B12,EN_B5-Weekday-094000_B12_19,B120101
B12,EN_B5-Weekday-100300_B12_24,B120102
B12,EN_B5-Weekday-104500_Q56_517,B120101
B12,EN_B5-Weekday-115800_B12_22,B120101
B12,EN_B5-Weekday-125900_B12_22,B120101
B12,EN_B5-Weekday-131500_Q24_432,B120102
B12,EN_B5-Weekday-134000_B25_228,B120101
B12,EN_B5-Weekday-139300_Q24_432,B120102
B12,EN_B5-Weekday-143500_Q24_432,B120101
B12,EN_B5-Weekday-086500_B12_15,B120102
B12,EN_B5-Weekday-091600_B12_23,B120101
B12,EN_B5-Weekday-097300_B12_23,B120102
B12,EN_B5-Weekday-102400_Q24_429,B120101
B12,EN_B5-Weekday-108000_Q24_429,B120102
B12,EN_B5-Weekday-113500_Q24_429,B120101
B12,EN_B5-Weekday-119200_B12_25,B120102
B12,EN_B5-Weekday-128500_B12_25,B120102
B12,EN_B5-Weekday-090600_B25_225,B120102
B12,EN_B5-Weekday-095100_B12_16,B120101
B12,EN_B5-Weekday-106000_B12_24,B120101
B12,EN_B5-Weekday-056300_Q24_416,B120101
B12,EN_B5-Weekday-055000_B12_7,B120101
B12,EN_B5-Weekday-097300_B83_307,B120101
B12,EN_B5-Weekday-076900_B12_11,B120102
B12,EN_B5-Weekday-082500_B12_19,B120101
B12,EN_B5-Weekday-090100_Q24_418,B120102
B12,EN_B5-Weekday-113100_B15_166,B120102
B12,EN_B5-Weekday-131000_B25_229,B120101
B65,EN_B5-Weekday-033000_B65_102,B650030
B65,EN_B5-Weekday-036800_B65_102,B650031
B65,EN_B5-Weekday-041400_B65_104,B650030
B65,EN_B5-Weekday-046300_B65_104,B650031
B65,EN_B5-Weekday-054000_B84_203,B650030
B65,EN_B5-Weekday-063800_B65_103,B650030
B65,EN_B5-Weekday-065000_B45_4,B650031
B65,EN_B5-Weekday-073800_B65_107,B650030
B65,EN_B5-Weekday-075000_B45_4,B650031
B65,EN_B5-Weekday-082500_B84_202,B650030
B65,EN_B5-Weekday-086500_B65_110,B650031
B65,EN_B5-Weekday-092400_B65_110,B650030
B65,EN_B5-Weekday-097500_B65_110,B650031
B65,EN_B5-Weekday-102000_B65_113,B650030
B65,EN_B5-Weekday-107100_B65_113,B650031
B65,EN_B5-Weekday-121000_B65_112,B650030
B65,EN_B5-Weekday-123700_B65_109,B650031
B65,EN_B5-Weekday-028000_B45_1,B650030
B65,EN_B5-Weekday-031300_B45_1,B650031
B65,EN_B5-Weekday-035000_B45_1,B650030
B65,EN_B5-Weekday-039300_B45_1,B650031
B65,EN_B5-Weekday-044600_B65_106,B650030
B65,EN_B5-Weekday-050200_B65_106,B650031
B65,EN_B5-Weekday-055800_B65_106,B650030
B65,EN_B5-Weekday-065800_B65_106,B650030
B65,EN_B5-Weekday-067000_B65_104,B650031
B65,EN_B5-Weekday-075800_B65_108,B650030
B65,EN_B5-Weekday-077000_B84_202,B650031
B65,EN_B5-Weekday-084000_B65_107,B650030
B65,EN_B5-Weekday-088000_B45_11,B650031
B65,EN_B5-Weekday-093600_B45_11,B650030
B65,EN_B5-Weekday-098700_B45_11,B650031
B65,EN_B5-Weekday-030500_B65_101,B650030
B65,EN_B5-Weekday-034300_B65_101,B650031
B65,EN_B5-Weekday-037000_B65_103,B650030
B65,EN_B5-Weekday-041300_B65_103,B650031
B65,EN_B5-Weekday-048000_B65_101,B650030
B65,EN_B5-Weekday-052600_B45_10,B650031
B65,EN_B5-Weekday-038700_B65_101,B650030
B65,EN_B5-Weekday-043300_B65_101,B650031
B65,EN_B5-Weekday-055000_B65_102,B650031
B65,EN_B5-Weekday-040200_B65_102,B650030
B65,EN_B5-Weekday-044800_B65_102,B650031
B65,EN_B5-Weekday-051000_B65_104,B650030
B65,EN_B5-Weekday-056500_B65_104,B650031
B65,EN_B5-Weekday-061800_B65_104,B650030
B65,EN_B5-Weekday-063000_B45_10,B650031
B65,EN_B5-Weekday-042600_B65_105,B650030
B65,EN_B5-Weekday-047800_B65_105,B650031
B65,EN_B5-Weekday-059500_B84_203,B650031
B65,EN_B5-Weekday-043600_B45_1,B650030
B65,EN_B5-Weekday-049000_B84_203,B650031
B65,EN_B5-Weekday-045600_B65_103,B650030
B65,EN_B5-Weekday-046800_B45_10,B650030
B65,EN_B5-Weekday-051400_B65_103,B650031
B65,EN_B5-Weekday-057800_B45_10,B650030
B65,EN_B5-Weekday-067800_B45_3,B650030
B65,EN_B5-Weekday-069000_B65_103,B650031
B65,EN_B5-Weekday-077800_B45_13,B650030
B65,EN_B5-Weekday-079000_B65_107,B650031
B65,EN_B5-Weekday-087000_B65_108,B650030
B65,EN_B5-Weekday-092500_B65_108,B650031
B65,EN_B5-Weekday-096000_B65_107,B650030
B65,EN_B5-Weekday-101100_B65_107,B650031
B65,EN_B5-Weekday-106500_B65_114,B650030
B65,EN_B5-Weekday-109900_B45_11,B650031
B65,EN_B5-Weekday-049500_B65_102,B650030
B65,EN_B5-Weekday-053800_B65_101,B650031
B65,EN_B5-Weekday-059800_B65_102,B650030
B65,EN_B5-Weekday-061200_B65_106,B650031
B65,EN_B5-Weekday-069800_B45_4,B650030
B65,EN_B5-Weekday-071000_B65_106,B650031
B65,EN_B5-Weekday-052500_B65_105,B650030
B65,EN_B5-Weekday-058000_B65_105,B650031
B65,EN_B5-Weekday-071800_B84_202,B650030
B65,EN_B5-Weekday-073000_B45_3,B650031
B65,EN_B5-Weekday-083000_B45_13,B650031
B65,EN_B5-Weekday-090000_B65_103,B650030
B65,EN_B5-Weekday-095100_B65_103,B650031
B65,EN_B5-Weekday-099600_B84_204,B650030
B65,EN_B5-Weekday-104700_B84_204,B650031
B65,EN_B5-Weekday-109500_B65_109,B650030
B65,EN_B5-Weekday-112900_B65_105,B650031
B65,EN_B5-Weekday-079500_B45_7,B650030
B65,EN_B5-Weekday-081000_B65_108,B650031
B65,EN_B5-Weekday-097200_B65_105,B650030
B65,EN_B5-Weekday-102300_B65_105,B650031
B65,EN_B5-Weekday-108000_B65_105,B650030
B65,EN_B5-Weekday-111400_B65_114,B650031
B65,EN_B5-Weekday-117000_B65_114,B650030
B65,EN_B5-Weekday-119700_B65_111,B650031
B65,EN_B5-Weekday-081000_B65_110,B650030
B65,EN_B5-Weekday-085000_B45_7,B650031
B65,EN_B5-Weekday-091200_B45_7,B650030
B65,EN_B5-Weekday-096300_B65_113,B650031
B65,EN_B5-Weekday-100800_B65_103,B650030
B65,EN_B5-Weekday-105900_B65_103,B650031
B65,EN_B5-Weekday-111000_B84_204,B650030
B65,EN_B5-Weekday-114400_B65_109,B650031
B65,EN_B5-Weekday-085500_B65_105,B650030
B65,EN_B5-Weekday-091000_B65_105,B650031
B65,EN_B5-Weekday-094800_B65_114,B650030
B65,EN_B5-Weekday-099900_B65_114,B650031
B65,EN_B5-Weekday-105000_B45_11,B650030
B65,EN_B5-Weekday-108400_B65_111,B650031
B65,EN_B5-Weekday-115000_B65_111,B650030
B65,EN_B5-Weekday-117700_B65_113,B650031
B65,EN_B5-Weekday-088500_B45_13,B650030
B65,EN_B5-Weekday-093900_B84_204,B650031
B65,EN_B5-Weekday-098400_B65_108,B650030
B65,EN_B5-Weekday-103500_B65_109,B650031
B65,EN_B5-Weekday-119000_B65_109,B650030
B65,EN_B5-Weekday-121700_B65_114,B650031
B65,EN_B5-Weekday-127500_B65_113,B650030
B65,EN_B5-Weekday-129700_B65_111,B650031
B65,EN_B5-Weekday-103500_B65_110,B650030
B65,EN_B5-Weekday-113000_B65_113,B650030
B65,EN_B5-Weekday-115900_B84_204,B650031
B65,EN_B5-Weekday-123000_B65_115,B650030
B65,EN_B5-Weekday-125700_B65_112,B650031
B65,EN_B5-Weekday-132200_B65_113,B650031
B65,EN_B5-Weekday-125000_B65_111,B650030
B65,EN_B5-Weekday-127700_B65_115,B650031
B65,EN_B5-Weekday-133500_B65_115,B650030
B65,EN_B5-Weekday-138000_B65_115,B650031
B65,EN_B5-Weekday-130500_B65_112,B650030
B65,EN_B5-Weekday-135000_B65_112,B650031
B65,EN_B5-Weekday-139500_B65_112,B650030
B65,EN_B5-Weekday-144000_B65_112,B650031
B65,EN_B5-Weekday-136500_B65_113,B650030
B65,EN_B5-Weekday-141000_B65_113,B650031
B65,EN_B5-Weekday-145500_B65_113,B650030
B65,EN_B5-Weekday-142500_B65_115,B650030
B65,EN_B5-Weekday-147000_B65_115,B650031
B65,EN_B5-Weekday-150500_B65_115,B650030
B65,EN_B5-Weekday-089500_B65_107,B650031
B45,EN_B5-Weekday-030000_B45_2,B450028
B45,EN_B5-Weekday-033500_B45_2,B450029
B45,EN_B5-Weekday-035500_B45_5,B450028
B45,EN_B5-Weekday-040000_B45_5,B450029
B45,EN_B5-Weekday-045400_B45_5,B450028
B45,EN_B5-Weekday-051400_B45_5,B450029
B45,EN_B5-Weekday-056200_B45_5,B450028
B45,EN_B5-Weekday-070800_B45_12,B450028
B45,EN_B5-Weekday-075500_B45_1,B450029
B45,EN_B5-Weekday-082600_B45_12,B450028
B45,EN_B5-Weekday-086000_B65_109,B450029
B45,EN_B5-Weekday-092800_B65_109,B450028
B45,EN_B5-Weekday-096700_B65_112,B450029
B45,EN_B5-Weekday-032000_B45_3,B450028
B45,EN_B5-Weekday-036000_B45_3,B450029
B45,EN_B5-Weekday-038200_B45_6,B450028
B45,EN_B5-Weekday-043300_B45_6,B450029
B45,EN_B5-Weekday-049000_B45_6,B450028
B45,EN_B5-Weekday-056200_B45_7,B450029
B45,EN_B5-Weekday-060300_B45_6,B450028
B45,EN_B5-Weekday-073800_B45_5,B450028
B45,EN_B5-Weekday-078500_B65_102,B450029
B45,EN_B5-Weekday-087800_B45_8,B450028
B45,EN_B5-Weekday-089700_B45_9,B450029
B45,EN_B5-Weekday-098800_B65_111,B450028
B45,EN_B5-Weekday-100700_B45_10,B450029
B45,EN_B5-Weekday-034000_B45_4,B450028
B45,EN_B5-Weekday-038000_B45_4,B450029
B45,EN_B5-Weekday-041800_B45_8,B450028
B45,EN_B5-Weekday-047800_B45_8,B450029
B45,EN_B5-Weekday-053800_B45_4,B450028
B45,EN_B5-Weekday-061000_B45_9,B450029
B45,EN_B5-Weekday-066300_B45_9,B450028
B45,EN_B5-Weekday-071000_B45_11,B450029
B45,EN_B5-Weekday-079800_B65_109,B450028
B45,EN_B5-Weekday-084500_B45_6,B450029
B45,EN_B5-Weekday-104000_B65_104,B450028
B45,EN_B5-Weekday-105700_B45_8,B450029
B45,EN_B5-Weekday-112700_B45_18,B450028
B45,EN_B5-Weekday-114500_B45_17,B450029
B45,EN_B5-Weekday-037000_B45_2,B450028
B45,EN_B5-Weekday-041800_B45_2,B450029
B45,EN_B5-Weekday-053800_B65_107,B450029
B45,EN_B5-Weekday-058800_B65_107,B450028
B45,EN_B5-Weekday-066500_B45_6,B450029
B45,EN_B5-Weekday-077000_B45_12,B450029
B45,EN_B5-Weekday-085800_B45_5,B450028
B45,EN_B5-Weekday-088700_B45_10,B450029
B45,EN_B5-Weekday-097800_B45_12,B450028
B45,EN_B5-Weekday-108800_B45_17,B450028
B45,EN_B5-Weekday-110900_B65_115,B450029
B45,EN_B5-Weekday-039400_B45_7,B450028
B45,EN_B5-Weekday-044800_B45_7,B450029
B45,EN_B5-Weekday-050200_B45_7,B450028
B45,EN_B5-Weekday-057400_B45_3,B450029
B45,EN_B5-Weekday-061800_B45_7,B450028
B45,EN_B5-Weekday-068000_B45_7,B450029
B45,EN_B5-Weekday-075300_B65_101,B450028
B45,EN_B5-Weekday-080000_B45_5,B450029
B45,EN_B5-Weekday-099800_B45_8,B450028
B45,EN_B5-Weekday-101700_B45_17,B450029
B45,EN_B5-Weekday-040600_B45_3,B450028
B45,EN_B5-Weekday-046300_B45_3,B450029
B45,EN_B5-Weekday-052600_B45_8,B450028
B45,EN_B5-Weekday-059800_B45_4,B450029
B45,EN_B5-Weekday-064800_B45_11,B450028
B45,EN_B5-Weekday-043000_B45_4,B450028
B45,EN_B5-Weekday-049000_B45_4,B450029
B45,EN_B5-Weekday-055000_B45_9,B450028
B45,EN_B5-Weekday-063500_B45_1,B450029
B45,EN_B5-Weekday-067800_B84_201,B450028
B45,EN_B5-Weekday-072500_B45_9,B450029
B45,EN_B5-Weekday-105200_B65_115,B450028
B45,EN_B5-Weekday-044200_B45_9,B450028
B45,EN_B5-Weekday-050200_B45_9,B450029
B45,EN_B5-Weekday-069300_B45_1,B450028
B45,EN_B5-Weekday-074000_B84_201,B450029
B45,EN_B5-Weekday-081300_B45_14,B450028
B45,EN_B5-Weekday-091800_B65_104,B450028
B45,EN_B5-Weekday-095700_B65_106,B450029
B45,EN_B5-Weekday-046600_B45_2,B450028
B45,EN_B5-Weekday-052600_B45_2,B450029
B45,EN_B5-Weekday-057400_B45_1,B450028
B45,EN_B5-Weekday-065000_B65_107,B450029
B45,EN_B5-Weekday-072300_B65_102,B450028
B45,EN_B5-Weekday-083800_B45_9,B450028
B45,EN_B5-Weekday-087500_B45_14,B450029
B45,EN_B5-Weekday-095800_B45_9,B450028
B45,EN_B5-Weekday-099700_B45_13,B450029
B45,EN_B5-Weekday-047800_B65_107,B450028
B45,EN_B5-Weekday-055000_B45_6,B450029
B45,EN_B5-Weekday-051400_B45_3,B450028
B45,EN_B5-Weekday-058600_B45_8,B450029
B45,EN_B5-Weekday-063300_B65_101,B450028
B45,EN_B5-Weekday-069500_B65_101,B450029
B45,EN_B5-Weekday-081500_B65_101,B450029
B45,EN_B5-Weekday-090700_B45_16,B450029
B45,EN_B5-Weekday-076800_B45_11,B450028
B45,EN_B5-Weekday-089800_B65_106,B450028
B45,EN_B5-Weekday-092700_B65_111,B450029
B45,EN_B5-Weekday-101800_B65_106,B450028
B45,EN_B5-Weekday-103700_B45_12,B450029
B45,EN_B5-Weekday-111200_B45_14,B450028
B45,EN_B5-Weekday-113300_B45_10,B450029
B45,EN_B5-Weekday-122000_B45_14,B450028
B45,EN_B5-Weekday-135500_B45_17,B450028
B45,EN_B5-Weekday-078300_B45_6,B450028
B45,EN_B5-Weekday-083000_B45_11,B450029
B45,EN_B5-Weekday-090800_B45_6,B450028
B45,EN_B5-Weekday-093700_B45_8,B450029
B45,EN_B5-Weekday-102800_B65_112,B450028
B45,EN_B5-Weekday-104700_B45_14,B450029
B45,EN_B5-Weekday-093800_B45_14,B450028
B45,EN_B5-Weekday-097700_B65_104,B450029
B45,EN_B5-Weekday-106400_B45_13,B450028
B45,EN_B5-Weekday-108700_B65_112,B450029
B45,EN_B5-Weekday-116000_B45_15,B450028
B45,EN_B5-Weekday-120000_B65_108,B450029
B45,EN_B5-Weekday-088800_B45_15,B450028
B45,EN_B5-Weekday-100800_B45_15,B450028
B45,EN_B5-Weekday-102700_B45_16,B450029
B45,EN_B5-Weekday-112100_B45_13,B450029
B45,EN_B5-Weekday-094700_B45_15,B450029
B45,EN_B5-Weekday-106700_B45_18,B450029
B45,EN_B5-Weekday-114200_B65_108,B450028
B45,EN_B5-Weekday-117000_B45_14,B450029
B45,EN_B5-Weekday-094800_B45_10,B450028
B45,EN_B5-Weekday-098700_B65_109,B450029
B45,EN_B5-Weekday-107600_B45_10,B450028
B45,EN_B5-Weekday-109700_B65_104,B450029
B45,EN_B5-Weekday-107700_B65_106,B450029
B45,EN_B5-Weekday-118500_B45_18,B450029
B45,EN_B5-Weekday-126500_B45_15,B450028
B45,EN_B5-Weekday-126500_B45_14,B450029
B45,EN_B5-Weekday-110000_B45_12,B450028
B45,EN_B5-Weekday-120000_B45_17,B450028
B45,EN_B5-Weekday-123000_B45_13,B450029
B45,EN_B5-Weekday-129500_B45_18,B450028
B45,EN_B5-Weekday-133500_B45_18,B450029
B45,EN_B5-Weekday-118000_B45_13,B450028
B45,EN_B5-Weekday-121500_B45_15,B450029
B45,EN_B5-Weekday-131000_B45_15,B450029
B45,EN_B5-Weekday-144500_B45_17,B450028
B45,EN_B5-Weekday-148500_B45_17,B450029
B45,EN_B5-Weekday-124000_B84_205,B450028
B45,EN_B5-Weekday-124500_B45_17,B450029
B45,EN_B5-Weekday-136500_B65_114,B450029
B45,EN_B5-Weekday-141500_B65_114,B450028
B45,EN_B5-Weekday-145500_B65_114,B450029
B45,EN_B5-Weekday-128500_B84_205,B450029
B45,EN_B5-Weekday-138500_B45_18,B450028
B45,EN_B5-Weekday-139500_B45_17,B450029
B45,EN_B5-Weekday-142500_B45_18,B450029
B45,EN_B5-Weekday-148000_B45_18,B450028
B45,EN_B5-Weekday-151500_B45_18,B450029
B45,EN_B5-Weekday-132500_B65_114,B450028
B45,EN_B5-Weekday-084800_B45_16,B450028
B45,EN_B5-Weekday-091700_B45_5,B450029
B45,EN_B5-Weekday-062200_B45_5,B450029
B45,EN_B5-Weekday-115700_B45_12,B450029
B45,EN_B5-Weekday-086800_B65_111,B450028
B45,EN_B5-Weekday-096800_B45_16,B450028
B83,EN_B5-Weekday-029300_B83_301,B830112
B83,EN_B5-Weekday-032700_B83_301,B830114
B83,EN_B5-Weekday-036500_B83_301,B830112
B83,EN_B5-Weekday-041200_B83_301,B830114
B83,EN_B5-Weekday-045900_B83_301,B830112
B83,EN_B5-Weekday-050800_B83_301,B830114
B83,EN_B5-Weekday-027700_B83_302,B830114
B83,EN_B5-Weekday-032800_B83_302,B830112
B83,EN_B5-Weekday-037000_B83_302,B830114
B83,EN_B5-Weekday-042200_B83_302,B830112
B83,EN_B5-Weekday-047000_B83_302,B830114
B83,EN_B5-Weekday-031100_B83_303,B830112
B83,EN_B5-Weekday-035000_B83_303,B830114
B83,EN_B5-Weekday-039900_B83_303,B830112
B83,EN_B5-Weekday-045000_B83_303,B830114
B83,EN_B5-Weekday-049200_B83_303,B830112
B83,EN_B5-Weekday-054200_B83_303,B830114
B83,EN_B5-Weekday-058700_B83_303,B830112
B83,EN_B5-Weekday-063800_B12_7,B830114
B83,EN_B5-Weekday-068300_B12_7,B830112
B83,EN_B5-Weekday-073600_B12_7,B830114
B83,EN_B5-Weekday-078200_B12_7,B830112
B83,EN_B5-Weekday-083200_B15_128,B830114
B83,EN_B5-Weekday-088200_B15_128,B830112
B83,EN_B5-Weekday-092900_B15_128,B830114
B83,EN_B5-Weekday-098900_B15_128,B830112
B83,EN_B5-Weekday-104000_B83_316,B830115
B83,EN_B5-Weekday-111100_B83_316,B830114
B83,EN_B5-Weekday-115700_B83_316,B830112
B83,EN_B5-Weekday-120500_B83_316,B830114
B83,EN_B5-Weekday-125600_B83_316,B830112
B83,EN_B5-Weekday-030200_B15_101,B830114
B83,EN_B5-Weekday-034300_B15_101,B830112
B83,EN_B5-Weekday-038800_B15_101,B830114
B83,EN_B5-Weekday-043300_B15_101,B830112
B83,EN_B5-Weekday-048100_B15_101,B830114
B83,EN_B5-Weekday-052700_B15_101,B830112
B83,EN_B5-Weekday-057800_B83_302,B830114
B83,EN_B5-Weekday-062300_B83_302,B830112
B83,EN_B5-Weekday-067400_B83_302,B830114
