shape_id,meters
X270166-15,"3,443.29"
X270166-16,"5,820.08"
X270166-17,338.3428813
X270166-18,559.7048863
X270166-19,217.9320464
X270166-2,166.5927505
X270166-20,210.6548308
X270166-21,205.4634517
X270166-22,512.6077312
X270166-23,536.1710804
X270166-24,907.6234536
X270166-25,583.803089
X270166-26,664.1012832
X270166-27,283.9231966
X270166-3,244.3120164
X270166-4,231.1279821
X270166-5,300.4172156
X270166-6,289.5563705
X270166-7,392.1919739
X270166-8,450.4802626
X270166-9,307.995206
X270167-1,300.1945091
X270167-10,274.267631
X270167-11,381.7894902
X270167-12,406.4027594
X270167-13,641.458632
X270167-14,244.3351782
X270167-15,"3,443.29"
X270167-16,"5,820.08"
X270167-17,338.3428813
X270167-18,559.7048863
X270167-19,217.9320464
X270167-2,166.5927505
X270167-20,210.6548308
X270167-21,205.4634517
X270167-3,244.3120164
X270167-4,231.1279821
X270167-5,300.4172156
X270167-6,289.5563705
X270167-7,392.1919739
X270167-8,450.4802626
X270167-9,307.995206
X270176-1,549.954846
X270176-10,412.6232142
X270176-11,409.3709495
X270176-12,351.1314735
X270176-13,122.5365235
X270176-14,665.1076067
X270176-15,242.3669801
X270176-16,210.2302917
X270176-17,"9,356.22"
X270176-18,216.3868748
X270176-19,342.2473154
X270176-2,636.1734697
X270176-20,465.8368589
X270176-21,441.0035155
X270176-22,313.523926
X270176-23,293.1477683
X270176-24,286.5226738
X270176-25,443.5828842
X270176-26,392.8744741
X270176-27,353.5222583
X270176-28,319.4958073
X270176-29,189.1127707
X270176-3,211.186253
X270176-30,234.6345624
X270176-31,164.8444925
X270176-32,156.9002017
X270176-33,262.5362746
X270176-34,186.9676655
X270176-35,413.506897
X270176-4,497.6613986
X270176-5,416.594656
X270176-6,545.4198535
X270176-7,"1,078.71"
X270176-8,503.8608053
X270176-9,"1,053.05"
X270177-1,"1,078.71"
X270177-10,210.2302917
X270177-11,"9,356.22"
X270177-12,216.3868748
X270177-13,342.2473154
X270177-14,465.8368589
X270177-15,441.0035155
X270177-16,313.523926
X270177-17,293.1477683
X270177-18,286.5226738
X270177-19,443.5828842
X270177-2,503.8608053
X270177-20,392.8744741
X270177-21,353.5222583
X270177-22,319.4958073
X270177-23,189.1127707
X270177-24,234.6345624
X270177-25,164.8444925
X270177-26,156.9002017
X270177-27,262.5362746
X270177-28,186.9676655
X270177-29,413.506897
X270177-3,"1,053.05"
X270177-4,412.6232142
X270177-5,409.3709495
X270177-6,351.1314735
X270177-7,122.5365235
X270177-8,665.1076067
X270177-9,242.3669801
X270178-1,351.1314735
X270178-10,441.0035155
X270178-11,313.523926
X270178-12,293.1477683
X270178-13,286.5226738
X270178-14,443.5828842
X270178-15,392.8744741
X270178-16,353.5222583
X270178-17,319.4958073
X270178-18,189.1127707
X270178-19,234.6345624
X270178-2,122.5365235
X270178-20,164.8444925
X270178-21,156.9002017
X270178-22,262.5362746
X270178-23,186.9676655
X270178-24,413.506897
X270178-3,665.1076067
X270178-4,242.3669801
X270178-5,210.2302917
X270178-6,"9,356.22"
X270178-7,216.3868748
X270178-8,342.2473154
X270178-9,465.8368589
X280247-1,333.5045966
X280247-10,229.3549217
X280247-11,677.7688441
X280247-12,302.3105706
X280247-13,465.5674033
X280247-14,556.8552629
X280247-15,"6,012.05"
X280247-16,"5,820.08"
X280247-17,338.3428813
X280247-18,559.7048863
X280247-19,217.9320464
X280247-2,432.3362629
X280247-20,210.6548308
X280247-21,205.4634517
X280247-22,512.6077312
X280247-23,536.1710804
X280247-24,907.6234536
X280247-25,583.803089
X280247-26,664.1012832
X280247-27,283.9231966
X280247-28,337.3501182
X280247-29,331.7023279
X280247-3,374.0706624
X280247-30,352.8067217
X280247-31,274.7796622
X280247-32,404.5625164
X280247-33,494.9854931
X280247-34,427.7004081
X280247-35,292.2615491
X280247-4,116.5338007
X280247-5,419.4494815
X280247-6,167.3794213
X280247-7,472.5205239
X280247-8,565.7770364
X280247-9,498.9506185
X280248-1,453.2746347
X280248-10,374.0706624
X280248-11,116.5338007
X280248-12,419.4494815
X280248-13,167.3794213
X280248-14,472.5205239
X280248-15,565.7770364
X280248-16,498.9506185
X280248-17,229.3549217
X280248-18,677.7688441
X280248-19,302.3105706
X280248-2,810.1991611
X280248-20,465.5674033
X280248-21,556.8552629
X280248-22,"6,012.05"
X280248-23,"5,820.08"
X280248-24,338.3428813
X280248-25,559.7048863
X280248-26,217.9320464
X280248-27,210.6548308
X280248-28,205.4634517
X280248-29,512.6077312
X280248-3,211.8063044
X280248-30,536.1710804
X280248-31,907.6234536
X280248-32,583.803089
X280248-33,664.1012832
X280248-34,283.9231966
X280248-4,330.7780751
X280248-5,365.6363675
X280248-6,222.3459307
X280248-7,952.1499215
X280248-8,333.5045966
X280248-9,432.3362629
X280249-1,333.5045966
X280249-10,229.3549217
X280249-11,677.7688441
X280249-12,302.3105706
X280249-13,465.5674033
X280249-14,556.8552629
X280249-15,"6,012.05"
X280249-16,"5,820.08"
X280249-17,338.3428813
X280249-18,559.7048863
X280249-19,217.9320464
X280249-2,432.3362629
X280249-20,210.6548308
X280249-21,205.4634517
X280249-22,512.6077312
X280249-23,536.1710804
X280249-24,907.6234536
X280249-25,583.803089
X280249-26,664.1012832
X280249-27,283.9231966
X280249-3,374.0706624
X280249-4,116.5338007
X280249-5,419.4494815
X280249-6,167.3794213
X280249-7,472.5205239
X280249-8,565.7770364
X280249-9,498.9506185
X280250-1,333.5045966
X280250-10,229.3549217
X280250-11,677.7688441
X280250-12,302.3105706
X280250-13,465.5674033
X280250-14,556.8552629
X280250-15,"6,012.05"
X280250-16,"5,820.08"
X280250-17,338.3428813
X280250-18,559.7048863
X280250-19,217.9320464
X280250-2,432.3362629
X280250-20,210.6548308
X280250-21,205.4634517
X280250-3,374.0706624
X280250-4,116.5338007
X280250-5,419.4494815
X280250-6,167.3794213
X280250-7,472.5205239
X280250-8,565.7770364
X280250-9,498.9506185
X280251-1,333.5045966
X280251-10,229.3549217
X280251-11,677.7688441
X280251-12,302.3105706
X280251-13,465.5674033
X280251-14,556.8552629
X280251-15,"6,012.05"
X280251-16,"5,358.25"
X280251-17,559.7048863
X280251-18,217.9320464
X280251-19,210.6548308
X280251-2,432.3362629
X280251-20,205.4634517
X280251-21,512.6077312
X280251-22,536.1710804
X280251-23,907.6234536
X280251-24,583.803089
X280251-25,664.1012832
X280251-26,283.9231966
X280251-27,337.3501182
X280251-28,331.7023279
X280251-29,352.8067217
X280251-3,374.0706624
X280251-30,274.7796622
X280251-31,404.5625164
X280251-32,494.9854931
X280251-33,427.7004081
X280251-34,292.2615491
X280251-4,116.5338007
X280251-5,419.4494815
X280251-6,167.3794213
X280251-7,472.5205239
X280251-8,565.7770364
X280251-9,498.9506185
X280268-1,549.954846
X280268-10,412.6232142
X280268-11,409.3709495
X280268-12,351.1314735
X280268-13,122.5365235
X280268-14,665.1076067
X280268-15,242.3669801
X280268-16,210.2302917
X280268-17,"9,588.33"
X280268-18,"1,819.12"
X280268-19,114.6164817
X280268-2,636.1734697
X280268-20,200.5998763
X280268-21,496.9794596
X280268-22,474.4321218
X280268-23,241.384515
X280268-24,764.4092886
X280268-25,235.0186249
X280268-26,503.0685123
X280268-27,556.2517332
X280268-28,413.2250459
X280268-29,154.6885774
X280268-3,211.186253
X280268-30,568.2010837
X280268-31,424.2373542
X280268-32,356.4031975
X280268-33,329.1526012
X280268-34,781.2697484
X280268-35,456.5000994
X280268-36,357.6568969
X280268-37,260.0730799
X280268-38,610.6481759
X280268-4,497.6613986
X280268-5,416.594656
X280268-6,545.4198535
X280268-7,"1,078.71"
X280268-8,503.8608053
X280268-9,"1,053.05"
X280269-1,549.954846
X280269-10,412.6232142
X280269-11,409.3709495
X280269-12,351.1314735
X280269-13,122.5365235
X280269-14,665.1076067
X280269-15,242.3669801
X280269-16,210.2302917
X280269-17,"9,588.33"
X280269-18,"1,819.12"
X280269-19,114.6164817
X280269-2,636.1734697
X280269-20,200.5998763
X280269-21,496.9794596
X280269-22,474.4321218
X280269-23,241.384515
X280269-24,764.4092886
X280269-25,235.0186249
X280269-26,503.0685123
X280269-27,556.2517332
X280269-28,413.2250459
X280269-29,154.6885774
X280269-3,211.186253
X280269-30,568.2010837
X280269-31,424.2373542
X280269-32,356.4031975
X280269-33,329.1526012
X280269-4,497.6613986
X280269-5,416.594656
X280269-6,545.4198535
X280269-7,"1,078.71"
X280269-8,503.8608053
X280269-9,"1,053.05"
X280270-1,"1,078.71"
X280270-10,210.2302917
X280270-11,"9,588.33"
X280270-12,"1,819.12"
X280270-13,114.6164817
X280270-14,200.5998763
X280270-15,496.9794596
X280270-16,474.4321218
X280270-17,241.384515
X280270-18,764.4092886
X280270-19,235.0186249
X280270-2,503.8608053
X280270-20,503.0685123
X280270-21,556.2517332
X280270-22,413.2250459
X280270-23,154.6885774
X280270-24,568.2010837
X280270-25,424.2373542
X280270-26,356.4031975
X280270-27,329.1526012
X280270-28,781.2697484
X280270-29,456.5000994
X280270-3,"1,053.05"
X280270-30,357.6568969
X280270-31,260.0730799
X280270-32,610.6481759
X280270-4,412.6232142
X280270-5,409.3709495
X280270-6,351.1314735
X280270-7,122.5365235
X280270-8,665.1076067
X280270-9,242.3669801
X280271-1,"1,078.71"
X280271-10,210.2302917
X280271-11,"9,588.33"
X280271-12,"1,819.12"
X280271-13,114.6164817
X280271-14,200.5998763
X280271-15,496.9794596
X280271-16,474.4321218
X280271-17,241.384515
X280271-18,764.4092886
X280271-19,235.0186249
X280271-2,503.8608053
X280271-20,503.0685123
X280271-21,556.2517332
X280271-22,413.2250459
X280271-23,154.6885774
X280271-24,568.2010837
X280271-25,424.2373542
X280271-26,356.4031975
X280271-27,329.1526012
X280271-3,"1,053.05"
X280271-4,412.6232142
X280271-5,409.3709495
X280271-6,351.1314735
X280271-7,122.5365235
X280271-8,665.1076067
X280271-9,242.3669801
X280272-1,351.1314735
X280272-10,496.9794596
X280272-11,474.4321218
X280272-12,241.384515
X280272-13,764.4092886
X280272-14,235.0186249
X280272-15,503.0685123
X280272-16,556.2517332
X280272-17,413.2250459
X280272-18,154.6885774
X280272-19,568.2010837
X280272-2,122.5365235
X280272-20,424.2373542
X280272-21,356.4031975
X280272-22,329.1526012
X280272-3,665.1076067
X280272-4,242.3669801
X280272-5,210.2302917
X280272-6,"9,588.33"
X280272-7,"1,819.12"
X280272-8,114.6164817
X280272-9,200.5998763
X280273-1,351.1314735
X280273-10,496.9794596
X280273-11,474.4321218
X280273-12,241.384515
X280273-13,764.4092886
X280273-14,235.0186249
X280273-15,503.0685123
X280273-16,556.2517332
X280273-17,413.2250459
X280273-18,154.6885774
X280273-19,568.2010837
X280273-2,122.5365235
X280273-20,424.2373542
X280273-21,356.4031975
X280273-22,329.1526012
X280273-23,781.2697484
X280273-24,456.5000994
X280273-25,357.6568969
X280273-26,260.0730799
X280273-27,610.6481759
X280273-3,665.1076067
X280273-4,242.3669801
X280273-5,210.2302917
X280273-6,"9,588.33"
X280273-7,"1,819.12"
X280273-8,114.6164817
X280273-9,200.5998763
X300078-1,213.6131003
X300078-10,301.3033762
X300078-11,253.458917
X300078-12,810.7540106
X300078-13,"30,697.57"
X300078-14,"1,640.39"
X300078-15,243.0620296
X300078-16,994.4799886
X300078-17,401.78988
X300078-18,341.1617746
X300078-19,717.4592611
X300078-2,269.4337974
X300078-20,461.5488033
X300078-21,136.1709583
X300078-22,575.4844835
X300078-23,395.0614902
X300078-24,217.0428262
X300078-25,264.442476
X300078-26,348.9653233
X300078-27,453.682916
X300078-28,799.9889201
X300078-29,596.9683259
X300078-3,253.1504197
X300078-30,402.0508091
X300078-31,539.9678023
X300078-32,557.4047491
X300078-33,333.0707867
X300078-34,466.8630515
X300078-35,458.098738
X300078-36,242.1034
X300078-4,232.4545856
X300078-5,346.1157875
X300078-6,546.1736165
X300078-7,668.5674922
X300078-8,282.4636314
X300078-9,302.0134486
X300085-1,202.6855319
X300085-10,464.9362931
X300085-11,614.3566806
X300085-12,335.0224853
X300085-13,361.784496
X300085-14,489.6066276
X300085-15,669.8664989
X300085-16,618.3847598
X300085-17,366.7345629
X300085-18,286.1442254
X300085-19,251.8730344
X300085-2,471.4959885
X300085-20,414.0944836
X300085-21,262.4941367
X300085-22,"1,796.16"
X300085-23,"31,629.72"
X300085-24,488.4340644
X300085-25,152.0416171
X300085-26,385.0313964
X300085-27,259.3114058
X300085-28,278.9046127
X300085-29,210.9258137
X300085-3,543.9689797
X300085-30,401.1105931
X300085-31,405.4169776
X300085-32,370.7501688
X300085-33,146.9764276
X300085-34,318.6930801
X300085-35,266.878949
X300085-36,217.8827028
X300085-37,313.9887102
X300085-38,252.4047211
X300085-39,317.2092941
X300085-4,315.3827379
X300085-5,509.0095139
X300085-6,634.968781
X300085-7,321.0066498
X300085-8,424.5480922
X300085-9,908.734335
X30097-1,"1,223.85"
X30097-10,521.3976103
X30097-11,973.0569001
X30097-12,"1,910.40"
X30097-13,"3,432.14"
X30097-14,578.8449283
X30097-15,498.571363
X30097-16,302.3624151
X30097-17,297.3517557
X30097-18,260.3528299
X30097-19,603.5072121
X30097-2,238.7786957
X30097-20,613.5626781
X30097-21,404.017598
X30097-22,332.6742666
X30097-23,332.7494112
X30097-24,281.0555229
X30097-25,495.0441682
X30097-26,202.9048135
X30097-27,290.5091222
X30097-28,565.4962011
X30097-29,464.3115655
X30097-3,115.070631
X30097-30,126.9925852
X30097-31,329.5772796
X30097-4,331.6924849
X30097-5,249.5347865
X30097-6,480.451864
X30097-7,"4,258.72"
X30097-8,"1,618.29"
X30097-9,"3,125.79"
X30102-1,306.0284883
X30102-10,118.6715744
X30102-11,206.6265503
X30102-12,327.2123717
X30102-13,401.2945005
X30102-14,637.5385681
X30102-15,515.3163023
X30102-16,256.2214792
X30102-17,263.2907893
X30102-18,511.8773803
X30102-19,251.3600751
X30102-2,635.9642275
X30102-20,430.367091
X30102-21,"3,495.85"
X30102-22,"1,863.93"
X30102-23,"1,211.17"
X30102-24,358.4357279
X30102-25,386.5579725
X30102-26,"3,222.22"
X30102-27,"2,049.26"
X30102-28,"1,375.17"
X30102-29,"2,442.64"
X30102-3,212.3173262
X30102-30,389.6339029
X30102-31,274.7315792
X30102-32,186.692965
X30102-33,217.9320464
X30102-34,786.6275507
X30102-4,520.6229885
X30102-5,604.2409664
X30102-6,288.2684552
X30102-7,192.9649102
X30102-8,485.4469316
X30102-9,293.1252435
X310115-1,96.05907908
X310115-10,"7,986.71"
X310115-11,671.4747437
X310115-12,765.3665657
X310115-13,475.6362924
X310115-14,"1,540.53"
X310115-15,274.8053099
X310115-16,359.2647338
X310115-17,455.8809606
X310115-18,257.2065489
X310115-19,815.9115238
X310115-2,407.3208513
X310115-20,301.6035908
X310115-21,337.7030242
X310115-22,997.2725537
X310115-23,660.2393851
X310115-24,"1,194.64"
X310115-3,432.5475376
X310115-4,538.1086824
X310115-5,362.4861237
X310115-6,302.0134486
X310115-7,301.3033762
X310115-8,253.458917
X310115-9,"29,669.76"
X310118-1,"1,292.98"
X310118-10,409.5028471
X310118-11,158.5832819
X310118-12,631.4620451
X310118-13,971.0639313
X310118-14,528.3704399
X310118-15,438.6858003
X310118-16,524.9621077
X310118-17,460.0275754
X310118-18,"9,000.35"
X310118-19,"1,863.93"
X310118-2,591.1021464
X310118-20,"1,211.17"
X310118-21,358.4357279
X310118-22,386.5579725
X310118-23,"3,222.22"
X310118-24,"2,049.26"
X310118-25,"1,375.17"
X310118-26,"7,601.88"
X310118-27,414.6517949
X310118-28,272.2636757
X310118-29,275.6712881
X310118-3,"1,039.31"
X310118-30,330.747913
X310118-31,189.7128777
X310118-32,469.4963069
X310118-33,569.8030871
X310118-34,405.4169776
X310118-35,368.1309531
X310118-36,157.8647727
X310118-37,335.97629
X310118-4,391.2834755
X310118-5,354.6469409
X310118-6,304.576295
X310118-7,411.0440786
X310118-8,239.8555275
X310118-9,453.1693678
X370069-1,300.1945091
X370069-10,274.267631
X370069-11,381.7894902
X370069-12,406.4027594
X370069-13,641.458632
X370069-14,244.3351782
X370069-15,"3,443.29"
X370069-16,"5,888.65"
X370069-17,"3,599.28"
X370069-18,"3,230.38"
X370069-19,435.0787702
X370069-2,166.5927505
X370069-20,275.7006444
X370069-21,355.9558637
X370069-22,331.7023279
X370069-23,352.8067217
X370069-24,274.7796622
X370069-25,404.5625164
X370069-26,494.9854931
X370069-27,427.7004081
X370069-28,292.2615491
X370069-3,244.3120164
X370069-4,231.1279821
X370069-5,300.4172156
X370069-6,289.5563705
X370069-7,392.1919739
X370069-8,450.4802626
X370069-9,307.995206
X370071-1,549.954846
X370071-10,"3,507.09"
X370071-11,"3,393.13"
X370071-12,"4,557.29"
X370071-13,"4,856.51"
X370071-14,216.3868748
X370071-15,342.2473154
X370071-16,465.8368589
X370071-17,441.0035155
X370071-18,313.523926
X370071-19,293.1477683
X370071-2,636.1734697
X370071-20,286.5226738
X370071-21,443.5828842
X370071-22,392.8744741
X370071-23,353.5222583
X370071-24,319.4958073
X370071-25,189.1127707
X370071-26,234.6345624
X370071-27,164.8444925
X370071-28,156.9002017
X370071-29,262.5362746
X370071-3,211.186253
X370071-30,186.9676655
X370071-31,413.506897
X370071-4,497.6613986
X370071-5,416.594656
X370071-6,545.4198535
X370071-7,294.8080009
X370071-8,307.4339623
X370071-9,418.5295391
X380115-1,453.2746347
X380115-10,374.0706624
X380115-11,136.0561414
X380115-12,399.9271318
X380115-13,167.3794213
X380115-14,472.5205239
X380115-15,565.7770364
X380115-16,498.9506185
X380115-17,229.3549217
X380115-18,677.7688441
X380115-19,302.3105706
X380115-2,810.1991611
X380115-20,465.5674033
X380115-21,556.8552629
X380115-22,"6,012.05"
X380115-23,"5,888.65"
X380115-24,"3,599.28"
X380115-25,"3,230.38"
X380115-26,435.0787702
X380115-27,275.7006444
X380115-28,355.9558637
X380115-29,331.7023279
X380115-3,211.8063044
X380115-30,352.8067217
X380115-31,274.7796622
X380115-32,404.5625164
X380115-33,494.9854931
X380115-34,427.7004081
X380115-35,292.2615491
X380115-4,330.7780751
X380115-5,365.6363675
X380115-6,222.3459307
X380115-7,952.1499215
X380115-8,333.5045966
X380115-9,432.3362629
X380116-1,333.5045966
X380116-10,229.3549217
X380116-11,677.7688441
X380116-12,302.3105706
X380116-13,465.5674033
X380116-14,556.8552629
X380116-15,"6,012.05"
X380116-16,"5,888.65"
X380116-17,"3,599.28"
X380116-18,"3,230.38"
X380116-19,435.0787702
X380116-2,432.3362629
X380116-20,275.7006444
X380116-21,355.9558637
X380116-22,331.7023279
X380116-23,352.8067217
X380116-24,274.7796622
X380116-25,404.5625164
X380116-26,494.9854931
X380116-27,427.7004081
X380116-28,292.2615491
X380116-3,374.0706624
X380116-4,136.0561414
X380116-5,399.9271318
X380116-6,167.3794213
X380116-7,472.5205239
X380116-8,565.7770364
X380116-9,498.9506185
X380122-1,549.954846
X380122-10,"3,507.09"
X380122-11,"3,393.13"
X380122-12,"9,645.90"
X380122-13,"1,819.12"
X380122-14,114.6164817
X380122-15,200.5998763
X380122-16,496.9794596
X380122-17,474.4321218
X380122-18,241.384515
X380122-19,764.4092886
X380122-2,636.1734697
X380122-20,235.0186249
X380122-21,503.0685123
X380122-22,556.2517332
X380122-23,413.2250459
X380122-24,154.6885774
X380122-25,568.2010837
X380122-26,424.2373542
