shape_id,sequence_id,meters,stop_id
B480059,6,1353.6,307310
B480059,7,1575.9,303798
B480059,8,1724.6,303799
B480059,9,1927.5,303800
B480059,10,2132.3,303801
B480059,11,2336.7,303802
B480059,12,2567.5,303803
B480059,13,2577.3,303804
B480059,14,3001.6,307904
B480059,15,3253.3,307848
B480059,16,3366.3,303808
B480059,17,3576.7,303809
B480059,18,3819.2,303810
B480059,19,3942.8,303811
B480059,20,4237.9,306762
B480059,21,4471.2,303813
B480059,22,4730.9,303814
B480059,23,4894.3,306731
B480059,24,5356.2,303815
B480059,25,5782.1,303817
B480059,26,5971.4,303818
B480059,27,6169.9,303819
B480059,28,6406.1,303820
B480059,29,6563.6,303821
B480059,30,6787.9,303823
B480059,31,6887.3,303824
B480059,32,7046.3,303825
B480059,33,7201.5,303826
B480059,34,7322.4,303827
B480059,35,7523.9,303828
B480059,36,7702.8,303829
B480059,37,7941.4,303830
B480059,38,8154.0,303831
B480059,39,8295.0,307096
B480059,40,8460.6,303833
B480059,41,8709.0,303835
B480059,42,9000.0,303837
B480059,43,9420.8,308322
B480059,44,9736.1,801031
Q050162,1,0.0,504463
Q050162,2,443.1,500572
Q050162,3,614.9,500573
Q050162,4,937.2,500575
Q050162,5,1128.6,500576
Q050162,6,1266.2,553021
Q050162,7,1478.5,500578
Q050162,8,1649.0,500579
Q050162,9,1807.6,500580
Q050162,10,1967.6,500581
Q050162,11,2123.5,500582
Q050162,12,2282.5,500583
Q050162,13,2441.6,500584
Q050162,14,2589.3,500585
Q050162,15,2742.1,500586
Q050162,16,2839.3,500587
Q050162,17,3006.8,500588
Q050162,18,3147.4,500589
Q050162,19,3413.4,500590
Q050162,20,3600.5,500591
Q050162,21,3820.7,500592
Q050162,22,3932.4,500593
Q050162,23,4096.0,500594
Q050162,24,4415.9,500507
Q050162,25,4677.7,500508
Q050162,26,4965.6,500509
Q050162,27,5168.8,500510
Q050162,28,5386.6,500511
Q050162,29,5547.8,500512
Q050162,30,5773.8,500426
Q050162,31,5909.9,504462
Q050162,32,6170.7,500428
Q050162,33,6288.6,500429
Q050162,34,6557.4,500430
Q050162,35,6752.3,500431
Q050162,36,6912.6,500607
Q050162,37,7115.2,500433
Q050162,38,7305.2,500340
Q050162,39,7610.0,503622
Q050162,40,8147.2,503172
Q050162,41,8715.9,904005
Q050163,1,0.0,504463
Q050163,2,443.1,500572
Q050163,3,614.9,500573
Q050163,4,937.2,500575
Q050163,5,1128.6,500576
Q050163,6,1266.2,553021
Q050163,7,1478.5,500578
Q050163,8,1649.0,500579
Q050163,9,1807.6,500580
Q050163,10,1967.6,500581
Q050163,11,2123.5,500582
Q050163,12,2282.5,500583
Q050163,13,2441.6,500584
Q050163,14,2589.3,500585
Q050163,15,2742.1,500586
Q050163,16,3600.5,500591
Q050163,17,4415.9,500507
Q050163,18,5547.8,500512
Q050163,19,7174.1,504008
Q050163,20,8062.1,503172
Q050163,21,8630.7,904005
B44O0372,1,0.0,300351
B44O0372,2,189.2,307854
B44O0372,3,399.0,306701
B44O0372,4,557.0,306702
B44O0372,5,704.3,307020
B44O0372,6,946.0,300347
B44O0372,7,1135.0,303434
B44O0372,8,1395.3,302823
B44O0372,9,1630.0,308122
B44O0372,10,1882.1,302825
B44O0372,11,2055.6,302826
B44O0372,12,2322.7,302827
B44O0372,13,2634.8,303440
B44O0372,14,3136.1,303367
B44O0372,15,3387.7,303368
B44O0372,16,4310.4,307127
B44O0372,17,4982.5,303376
B44O0372,18,6154.9,303380
B44O0372,19,6338.6,303381
B44O0372,20,7345.9,303385
B44O0372,21,8487.1,303390
B44O0372,22,9003.6,303393
B44O0372,23,9897.8,303398
B44O0372,24,10602.0,303402
B44O0372,25,10723.7,303403
B44O0372,26,11224.4,303406
B44O0372,27,11757.1,302414
B44O0372,28,12011.9,302415
B44O0372,29,12892.8,307903
B44O0372,30,13254.3,303417
B44O0372,31,13829.7,303420
B44O0372,32,14325.0,303422
B44O0372,34,14663.2,307402
B44O0372,35,14833.3,303425
B44O0372,36,15079.1,307733
B44O0372,37,15266.7,303427
B44O0372,38,15709.0,303430
B44O0372,39,15851.2,901010
S460225,1,0.0,905155
S460225,2,390.9,905157
S460225,3,575.7,203387
S460225,4,898.5,203853
S460225,5,1202.6,203830
S460225,6,1604.2,203575
S460225,7,2308.6,203388
S460225,8,2606.6,203389
S460225,9,3107.7,202536
S460225,10,3442.4,202537
S460225,11,3600.3,200244
S460225,12,3954.4,200245
S460225,13,4209.4,200246
S460225,14,4481.6,200247
S460225,15,4705.6,200248
S460225,16,4927.8,200249
S460225,17,5101.5,200250
S460225,18,5503.6,200251
S460225,19,5688.4,200252
S460225,20,5893.2,202522
S460225,21,6111.6,200254
S460225,22,6296.7,200255
S460225,23,6513.5,200256
S460225,24,6640.0,200257
S460225,25,6857.9,203687
S460225,26,7099.6,200260
S460225,27,7325.1,200259
S460225,28,7631.9,200261
S460225,29,7992.0,203032
S460225,30,8219.0,200263
S460225,31,8427.4,200264
S460225,32,8536.9,200265
S460225,33,8679.3,200266
S460225,34,8908.4,200267
S460225,35,9094.9,200268
S460225,36,9229.9,200269
S460225,37,9424.9,200270
S460225,38,9625.2,200271
S460225,39,9748.9,200272
S460225,40,9998.4,200273
S460225,41,10235.2,200274
S460225,42,10346.1,200275
S460225,43,10544.5,200276
S460225,44,10867.0,203454
S460225,45,11060.8,200278
S460225,46,11357.6,200279
S460225,47,11585.6,200552
S460225,48,11798.3,200553
S460225,49,12141.4,203972
S460225,50,12371.2,200284
S460225,51,12551.8,905002
S460225,52,12767.8,200154
S460225,53,13047.3,203650
S460225,54,13406.8,805015
Q050168,1,0.0,553021
Q050168,2,212.4,500578
Q050168,3,382.9,500579
Q050168,4,541.5,500580
Q050168,5,701.4,500581
Q050168,6,857.4,500582
Q050168,7,1016.3,500583
Q050168,8,1175.4,500584
Q050168,9,1323.1,500585
Q050168,10,1475.9,500586
Q050168,11,1573.2,500587
Q050168,12,1740.6,500588
Q050168,13,1881.2,500589
Q050168,14,2147.2,500590
Q050168,15,2334.4,500591
Q050168,16,2554.5,500592
Q050168,17,2666.3,500593
Q050168,18,2829.8,500594
Q050168,19,3149.7,500507
Q050168,20,3411.5,500508
Q050168,21,3699.4,500509
Q050168,22,3902.7,500510
Q050168,23,4120.5,500511
Q050168,24,4281.6,500512
Q050168,25,4507.7,500426
Q050168,26,4643.7,504462
Q050168,27,4904.5,500428
Q050168,28,5022.5,500429
Q050168,29,5291.3,500430
Q050168,30,5486.2,500431
Q050168,31,5646.5,500607
Q050168,32,5849.0,500433
Q050168,33,6039.0,500340
Q050168,34,6343.8,503622
Q050168,35,6881.1,503172
B480054,1,0.0,306480
B480054,2,342.0,307632
B480054,3,580.3,303844
B480054,4,827.3,303845
B480054,5,1109.7,303847
B480054,6,1319.9,303848
B480054,7,1473.0,303849
B480054,8,1532.2,303850
B480054,9,1785.8,305175
B480054,10,2177.3,303852
B480054,11,2416.3,303853
B480054,12,2622.1,303854
B480054,13,2782.8,303855
B480054,14,2939.0,303856
B480054,15,3084.5,303857
B480054,16,3264.0,303858
B480054,17,3502.6,303859
B480054,18,3651.9,303860
B480054,19,3811.6,303861
B480054,20,4083.3,303862
B480054,21,4297.2,303863
B480054,22,4512.4,303864
B480054,23,4799.2,303865
B480054,24,4959.0,303866
B480054,25,5041.8,307169
B480054,26,5327.0,303868
B480054,27,5576.6,303869
B480054,28,5752.3,303870
B480054,29,5990.1,303871
B480054,30,6108.1,303872
B480054,31,6326.0,307553
B480054,32,6522.2,303874
B480054,33,6735.9,303875
B480054,34,6823.7,303876
B480054,35,7088.8,308073
B480054,36,7290.4,303878
B480054,37,7506.8,303880
B480054,38,7756.8,303881
B480054,39,7912.8,303882
B480054,40,8062.7,303883
B480054,41,8194.5,303884
B480054,42,8362.4,303885
B480054,43,8568.5,303886
B480054,44,8770.1,303887
B480054,45,9031.2,303888
B480054,46,9146.6,901094
B480054,47,9505.2,801030
S560238,1,0.0,202632
S560238,2,508.6,201182
S560238,3,674.4,201183
S560238,4,1340.8,201184
S560238,5,1508.1,203991
S560238,6,1704.4,203393
S560238,7,1832.6,202635
S560238,8,1961.9,203394
S560238,9,2116.4,203017
S560238,10,2351.8,202275
S560238,11,2630.8,202894
S560238,12,2992.0,202277
S560238,13,3156.3,202278
S560238,14,3463.1,202279
S560238,15,3676.6,202280
S560238,16,4078.9,202893
S560238,17,4543.1,202892
S560238,18,4956.3,203002
S560238,19,5372.7,202890
S560238,20,5646.1,202889
S560238,21,6067.5,202888
S560238,22,6400.9,202887
S560238,23,6753.8,202886
S560238,24,6913.5,202885
S560238,25,7169.2,202884
S560238,26,7374.4,202091
S560238,27,7674.3,203118
S560238,28,7981.4,203080
S560238,29,8515.4,202861
S560238,30,8975.8,202094
S560238,31,9398.2,202095
S560238,32,9598.4,202096
S560238,33,10020.2,905046
S560236,1,0.0,202632
S560236,2,508.6,201182
S560236,3,674.4,201183
S560236,4,1340.8,201184
S560236,5,1508.1,203991
S560236,6,1704.4,203393
S560236,7,1832.6,202635
S560236,8,1961.9,203394
S560236,9,2116.4,203017
S560236,10,2351.8,202275
S560236,11,2630.8,202894
S560236,12,2992.0,202277
S560236,13,3156.3,202278
S560236,14,3463.1,202279
S560236,15,3676.6,202280
S560236,16,4078.9,202893
S560236,17,4543.1,202892
S560236,18,4956.3,203002
S560236,19,5372.7,202890
S560236,20,5646.1,202889
S560236,21,6067.5,202888
S560236,22,6400.9,202887
S560236,23,6753.8,202886
S560236,24,6913.5,202885
S560236,25,7169.2,202884
S560236,26,7374.4,202091
S560236,27,7674.3,203118
S560236,28,7981.4,203080
S560236,29,8515.4,202861
S560236,30,8975.8,202094
S560236,31,9398.2,202095
S560236,32,9598.4,202096
S560236,33,10020.2,905046
S560237,1,0.0,202632
S560237,2,508.6,201182
S560237,3,674.4,201183
S560237,4,1340.8,201184
S560237,5,1508.1,203991
S560237,6,1704.4,203393
S560237,7,1832.6,202635
S560237,8,1961.9,203394
S560237,9,2116.4,203017
S560237,10,2351.8,202275
S560237,11,2630.8,202894
S560237,12,2992.0,202277
S560237,13,3156.3,202278
S560237,14,3463.1,202279
S560237,15,3676.6,202280
S560237,16,4078.9,202893
S560237,17,4543.1,202892
S560237,18,4956.3,203002
S560237,19,5372.7,202890
S560237,20,5646.1,202889
S560237,21,6067.5,202888
S560237,22,6400.9,202887
S560237,23,6753.8,202886
S560237,24,6913.5,202885
S560237,25,7169.2,202884
S560237,26,7374.4,202091
S560237,27,7674.3,203118
S560237,28,7981.4,203080
S560237,29,8515.4,202861
S560237,30,8975.8,202094
S560237,31,9398.2,202095
S560237,32,9598.4,202096
S560237,33,10020.2,905046
Q150220,1,0.0,501184
Q150220,2,184.2,501189
Q150220,3,338.0,501190
Q150220,4,458.2,505128
Q150220,5,845.1,505129
Q150220,6,1070.1,505130
Q150220,7,1274.8,501195
Q150220,8,1434.7,501196
Q150220,9,1662.2,501197
Q150220,10,1871.2,501198
Q150220,11,2005.4,501199
Q150220,12,2233.2,504427
Q150220,13,2469.7,501201
Q150220,14,2629.5,501202
Q150220,15,2787.1,501203
Q150220,16,2946.5,501204
Q150220,17,3135.2,501205
Q150220,18,3286.4,504548
Q150220,19,3470.8,504032
Q150220,20,3685.7,503218
Q150220,21,3967.0,501210
Q150220,22,4248.5,501211
Q150220,23,4406.9,501212
Q150220,24,4534.7,501213
Q150220,25,4664.2,501214
Q150220,26,4812.5,503979
Q150220,27,4975.7,503927
Q150220,28,5153.7,501217
Q150220,29,5349.1,501218
Q150220,30,5662.8,501219
Q150220,31,6010.2,504992
Q150220,32,6256.7,804031
Q150221,1,0.0,504427
Q150221,2,236.5,501201
Q150221,3,396.4,501202
Q150221,4,554.0,501203
Q150221,5,713.4,501204
Q150221,6,902.0,501205
Q150221,7,1053.2,504548
Q150221,8,1237.6,504032
Q150221,9,1452.5,503218
Q150221,10,1733.8,501210
Q150221,11,2015.3,501211
Q150221,12,2173.8,501212
Q150221,13,2301.6,501213
Q150221,14,2431.0,501214
Q150221,15,2579.3,503979
Q150221,16,2742.5,503927
Q150221,17,2920.6,501217
Q150221,18,3115.9,501218
Q150221,19,3429.6,501219
Q150221,20,3777.0,504992
Q150221,21,4023.5,804031
Q150221,23,4878.9,904102
Q150222,1,0.0,904007
Q150222,2,348.1,503728
Q150222,3,642.9,500851
Q150222,4,1036.5,501148
Q150222,5,1347.0,501149
Q150222,6,1546.0,501150
Q150222,7,1847.6,501152
Q150222,8,2040.1,501153
Q150222,9,2283.6,501154
Q150222,10,2442.6,501155
Q150222,11,2698.5,501156
Q150222,12,2815.0,501157
Q150222,13,2972.3,501158
Q150222,14,3130.1,501159
Q150222,15,3288.5,501160
Q150222,16,3450.5,501161
Q150222,17,3667.5,501162
Q150222,18,3826.6,501163
Q150222,19,3985.1,501164
Q150222,20,4144.1,501165
Q150222,21,4269.2,501166
Q150222,22,4460.2,505059
Q150222,23,4765.4,501172
Q150222,24,4925.8,503919
Q150222,25,5280.9,501174
Q150222,26,5612.8,501175
Q150222,27,5769.3,501176
Q150222,28,5883.7,501177
Q150222,29,6044.7,505126
Q150222,30,6467.6,505127
Q150222,31,6657.0,505160
Q150222,32,6793.8,904172
Q150222,33,7173.3,804030
X630079,1,0.0,402143
X630079,2,591.1,402146
X630079,3,1037.4,404295
X630079,4,1319.7,404296
X630079,5,1665.5,404297
X630079,6,2230.3,404298
X630079,7,2380.0,903044
X630079,8,2924.7,404299
X630079,9,3398.7,404300
X630079,10,3808.6,402212
X630079,11,3957.9,402214
X630079,12,4144.5,402215
X630079,13,17071.0,904036
X630079,14,21536.4,550262
X630079,15,22556.0,550265
X630079,16,23256.0,550267
X630079,17,23861.6,550269
X630079,18,24857.3,500455
X630079,19,25082.2,500543
X630079,20,25880.7,500547
X630079,21,26652.5,500551
X630079,22,27415.7,500555
X630079,23,28174.5,500560
X630079,24,28742.0,500563
X630079,25,29016.0,500564
X630079,26,30046.1,503959
X630079,27,30579.2,505169
X630079,28,31344.9,904033
X630079,29,31835.9,505171
X630079,30,32190.9,505098
X630079,31,32424.6,505099
X630079,32,32621.0,505100
X630079,33,33183.5,904035
M500041,1,0.0,404196
M500041,2,96.1,402160
M500041,3,332.3,402161
M500041,4,495.6,402162
M500041,5,640.5,402163
M500041,6,863.6,402164
M500041,7,1138.9,402165
M500041,8,1386.7,402166
M500041,9,1708.8,402167
M500041,10,1929.6,403760
M500041,11,2246.9,402169
M500041,12,2543.5,402171
M500041,13,2707.7,402172
M500041,14,3028.1,402173
M500041,15,3187.8,402174
M500041,16,3347.8,402175
M500041,17,3849.7,803151
M500042,1,0.0,402183
M500042,2,229.8,405193
M500042,3,429.4,402185
M500042,4,592.8,402186
M500042,5,894.6,402188
M500042,6,1063.9,402189
M500042,7,1367.6,402191
M500042,8,1650.3,404035
M500042,9,1938.5,404948
M500042,10,2180.6,402194
M500042,11,2417.1,402195
M500042,12,2748.9,403954
M500042,13,2910.3,403955
M500042,14,3144.6,403956
M500042,15,3463.1,903084
BX090102,1,0.0,103929
BX090102,2,410.2,104238
BX090102,3,702.7,100558
BX090102,4,1047.0,100559
BX090102,5,1263.9,100560
BX090102,6,1528.4,100561
BX090102,7,1923.8,100562
BX090102,8,2155.5,100563
BX090102,9,2518.0,100564
BX090102,10,2838.1,100565
BX090102,11,3100.9,103697
BX090102,12,3293.8,100567
BX090102,13,3540.4,104090
BX090102,14,4085.2,100571
BX090102,15,4375.0,102968
BX090102,16,4594.2,100573
BX090102,17,4692.4,801032
BX090102,18,5058.6,103008
BX090102,19,5295.2,100164
BX090102,20,5401.0,100576
BX090102,21,5756.1,103443
BX090102,22,6128.7,100579
BX360163,1,0.0,101452
BX360163,2,302.6,101453
BX360163,3,688.8,102385
BX360163,4,849.9,104292
BX360163,5,974.0,102386
BX360163,6,1441.6,102387
BX360163,7,1602.0,102388
BX360163,8,1800.9,102389
BX360163,9,2009.1,102390
BX360163,10,2251.2,102391
BX360163,11,2530.4,103900
BX360163,12,2679.5,103901
BX360163,13,2993.1,102394
BX360163,14,3331.6,102395
BX360163,15,3575.6,102396
BX360163,16,3777.7,103701
BX360163,17,4071.4,103653
BX360163,18,4305.0,103355
BX360163,19,4830.1,102401
BX360163,20,5075.8,102978
QM10096,1,0.0,501398
QM10096,2,308.8,501399
QM10096,3,713.6,501401
QM10096,4,937.4,501336
QM10096,5,1169.6,502399
QM10096,6,2146.9,552520
QM10096,7,2920.6,502406
QM10096,8,3282.3,502408
QM10096,9,3711.9,552511
QM10096,10,3876.3,503037
QM10096,11,4520.5,552508
QM10096,14,20206.6,450001
QM10096,15,20669.4,450005
QM10096,16,21198.1,403640
QM10096,17,21620.8,450009
QM10095,1,0.0,501398
QM10095,2,308.8,501399
QM10095,3,713.6,501401
QM10095,4,937.4,501336
QM10095,5,1169.6,502399
QM10095,6,2146.9,552520
QM10095,7,2920.6,502406
QM10095,8,3282.3,502408
QM10095,9,3711.9,552511
QM10095,10,3876.3,503037
QM10095,11,4520.5,552508
QM10095,14,20297.1,401840
QM10095,15,20620.7,401842
QM10095,16,20918.3,401844
QM10095,17,21443.0,450012
QM10095,18,21846.1,450015
QM10095,19,22085.6,450019
QM10095,20,22404.3,450021
QM10095,21,22882.7,400742
QM10095,22,23511.1,450224
QM10095,23,23871.7,402214
B60147,1,0.0,300505
B60147,2,129.1,300425
B60147,3,369.9,300424
B60147,4,537.2,308595
B60147,5,742.6,300427
B60147,6,1033.9,300428
B60147,7,1299.9,300429
B60147,8,1516.7,308365
B60147,9,1754.5,300431
B60147,10,1867.7,300432
B60147,11,2084.7,300515
B60147,12,2360.5,300516
B60147,13,2588.8,300517
B60147,14,2795.5,308621
B60147,15,3045.4,300519
B60147,16,3202.4,300520
B60147,17,3330.4,300521
B60147,18,3922.0,300522
B60147,19,4117.9,300523
B60147,20,4364.7,300524
B60147,21,4511.0,300525
B60147,22,4697.1,300526
B60147,23,4988.0,308053
B60147,24,5300.2,300529
B60147,25,5507.2,300530
B60147,26,5675.5,307706
B60147,27,5857.2,300532
B60147,28,6099.0,300534
B60147,29,6348.8,300535
B60147,30,6764.5,300536
B60147,31,6884.0,300538
B60147,32,7188.6,300540
B60147,33,7372.3,300541
B60147,34,7570.4,300542
B60147,35,7731.3,300543
B60147,36,7895.0,300544
B60147,37,8061.0,300545
B60147,38,8253.5,306347
B60147,39,8565.3,300547
B60147,40,8723.2,300548
B60147,41,8886.6,300549
B60147,42,9089.8,300550
B60147,43,9246.7,300551
B60147,44,9465.4,300552
B60147,45,9623.0,300553
B60147,46,9787.1,306420
B60147,47,9989.1,306381
B60147,48,10171.6,300559
B60147,49,10452.8,300560
B60147,50,10719.6,308047
B60147,51,11016.0,300563
B60147,52,11125.6,300564
B60147,53,11326.5,300565
B60147,54,11494.3,300566
B60147,55,11656.0,300567
B60147,56,11769.7,300568
B60147,57,11969.0,300569
B60147,58,12141.4,300570
B60147,59,12309.0,307432
B60147,60,12672.2,308003
B60147,61,12927.7,306382
B60147,62,13125.2,300578
B60147,63,13290.5,300579
B60147,64,13526.7,300580
B60147,65,13634.3,308008
B60147,66,14003.9,300582
B60147,67,14250.3,306850
B60147,68,14406.3,306851
B60147,69,14680.7,306852
B60147,70,15080.1,306853
B60147,71,15228.6,306854
B60147,72,15363.3,306881
B60147,73,15546.5,307600
B60147,74,15693.1,306855
B60147,75,16300.9,306857
BXM20092,1,0.0,100469
BXM20092,2,431.1,100471
BXM20092,3,714.1,100472
BXM20092,4,977.6,100473
BXM20092,5,1307.9,100474
BXM20092,6,1942.0,150084
BXM20092,7,2366.2,100700
BXM20092,8,2816.8,100077
BXM20092,9,3664.7,150164
BXM20092,10,4034.8,100483
BXM20092,13,18721.7,404081
BXM20092,14,19055.0,400115
BXM20092,15,20079.9,400120
BXM20092,16,21252.8,401890
BXM20092,17,22266.0,401099
BXM20092,18,23058.3,401348
BXM20092,19,23905.5,405291
BXM20092,20,24465.2,403797
BXM20092,21,25169.2,450045
BXM20092,22,25799.4,401360
B60149,1,0.0,300505
B60149,2,129.1,300425
B60149,3,369.9,300424
B60149,4,537.2,308595
B60149,5,742.6,300427
B60149,6,1033.9,300428
B60149,7,1299.9,300429
B60149,8,1516.7,308365
B60149,9,1754.5,300431
B60149,10,1867.7,300432
B60149,11,2084.7,300515
B60149,12,2360.5,300516
B60149,13,2588.8,300517
B60149,14,2795.5,308621
B60149,15,3045.4,300519
B60149,16,3202.4,300520
B60149,17,3330.4,300521
B60149,18,3922.0,300522
B60149,19,4117.9,300523
B60149,20,4364.7,300524
B60149,21,4511.0,300525
B60149,22,4697.1,300526
B60149,23,4988.0,308053
B60149,24,5300.2,300529
B60149,25,5507.2,300530
B60149,26,5675.5,307706
B60149,27,5857.2,300532
B60149,28,6099.0,300534
B60149,29,6348.8,300535
B60149,30,6764.5,300536
B60149,31,6884.0,300538
B60149,32,7188.6,300540
B60149,33,7372.3,300541
B60149,34,7570.4,300542
B60149,35,7731.3,300543
B60149,36,7895.0,300544
B60149,37,8061.0,300545
B60149,38,8253.5,306347
B60149,39,8565.3,300547
B60149,40,8723.2,300548
B60149,41,8886.6,300549
B60149,42,9089.8,300550
B60149,43,9246.7,300551
B60149,44,9465.4,300552
B60149,45,9623.0,300553
B60149,46,9787.1,306420
B60149,47,9989.1,306381
B60149,48,10171.6,300559
B60149,49,10452.8,300560
B60149,50,10719.6,308047
B60149,51,11016.0,300563
B60149,52,11125.6,300564
B60149,53,11326.5,300565
B60149,54,11494.3,300566
B60149,55,11656.0,300567
B60149,56,11769.7,300568
B60149,57,11969.0,300569
B60149,58,12141.4,300570
B60149,59,12309.0,307432
B60149,60,12672.2,308003
B60149,61,12751.4,901012
BXM20093,1,0.0,100469
BXM20093,2,431.1,100471
BXM20093,3,714.1,100472
BXM20093,4,977.6,100473
BXM20093,5,1307.9,100474
BXM20093,6,1942.0,150084
BXM20093,7,2366.2,100700
BXM20093,8,2858.9,100702
BXM20093,9,3186.0,100703
BXM20093,10,3567.4,100704
BXM20093,11,3766.2,100705
BXM20093,12,4130.5,100706
BXM20093,13,4341.3,100707
BXM20093,14,4882.5,103916
BXM20093,15,5191.9,150164
BXM20093,16,5562.0,100483
BXM20093,19,20248.9,404081
BXM20093,20,20582.3,400115
BXM20093,21,21607.1,400120
BXM20093,22,22780.0,401890
BXM20093,23,23793.2,401099
BXM20093,24,24585.5,401348
BXM20093,25,25432.8,405291
BXM20093,26,25992.4,403797
BXM20093,27,26696.4,450045
BXM20093,28,27326.6,401360
X280258,1,0.0,402227
X280258,2,549.7,404179
X280258,3,1185.7,400134
X280258,4,1396.8,404181
X280258,5,1894.3,405049
X280258,6,2310.8,404183
X280258,7,2856.0,402130
X280258,8,3934.3,404914
X280258,9,4438.0,404184
X280258,10,5490.7,405277
X280258,11,5903.2,405218
X280258,12,6312.4,404185
X280258,13,6663.5,404186
X280258,14,6989.0,404225
X280258,15,7183.3,404188
X280258,16,7450.8,404231
X280258,17,7693.1,404908
X280258,18,7903.4,450335
X280258,21,19421.9,305512
X280258,22,19622.4,305513
X280258,23,20119.3,305515
X280258,24,20593.5,300095
X280258,25,20834.8,306822
X280258,26,21598.9,300790
X280258,27,21833.9,300791
X280258,28,22336.7,308097
X280258,29,22892.8,308096
X280258,30,23305.9,300495
X280258,31,23460.6,300496
X280258,32,24028.6,300499
X280258,33,24452.7,300501
X280258,34,24808.9,300503
X280258,35,25138.1,308412
X280257,1,0.0,402227
X280257,2,549.7,404179
X280257,3,1185.7,400134
X280257,4,1396.8,404181
X280257,5,1894.3,405049
X280257,6,2310.8,404183
X280257,7,2856.0,402130
X280257,8,3934.3,404914
X280257,9,4438.0,404184
X280257,10,5490.7,405277
