shape_id,sequence_id,meters,stop_id,distance_per_id
S520095,12,2469.8,200757,240.8
S520095,13,2756.5,200758,286.7
S520095,14,2967.4,202608,210.9
S520095,15,3141.2,200760,173.8
S520095,16,3270.5,200761,129.3
S520095,17,3508.7,200762,238.2
S520095,18,3620.5,200763,111.8
S520095,19,3785.9,200764,165.4
S520095,20,4127.8,200765,341.9
S520095,21,4421.1,203650,293.3
S520095,22,4830.5,805014,409.4
B490170,1,0,307665,0
B490170,2,187.8,303878,187.8
B490170,3,366.5,303966,178.7
B490170,4,552.2,303967,185.7
B490170,5,695.9,303968,143.7
B490170,6,894.9,303969,199
B490170,7,1052.9,303970,158
B490170,8,1204.9,303971,152
B490170,9,1334.1,303972,129.2
B490170,10,1604.7,306500,270.6
B490170,11,1704.7,303974,100
B490170,12,1910.9,303975,206.2
B490170,13,2181.5,303976,270.6
B490170,14,2332.9,303977,151.4
B490170,15,2495,303978,162.1
B490170,16,2656.7,303979,161.7
B490170,17,2872.5,306496,215.8
B490170,18,3010.5,303981,138
B490170,19,3103.1,303982,92.6
B490170,20,3243.7,303983,140.6
B490170,21,3407.9,303984,164.2
B490170,22,3646.9,303985,239
B490170,23,3808.1,303986,161.2
B490170,24,4162.4,303988,354.3
B490170,25,4255,303987,92.6
B490170,26,4470.3,303989,215.3
B490170,27,4727.7,303990,257.4
B490170,28,5002.3,300876,274.6
B490170,29,5220.2,300877,217.9
B490170,30,5406.1,306730,185.9
B490170,31,5787.9,303996,381.8
B490170,32,6062.8,303997,274.9
B490170,33,6278.7,303998,215.9
B490170,34,6597.6,303999,318.9
B490170,35,6864.2,304000,266.6
B490170,36,7140.5,300980,276.3
B490170,37,7398.1,304002,257.6
B490170,38,7620.8,307626,222.7
B490170,39,7969.2,304004,348.4
B490170,40,8211.5,304005,242.3
B490170,41,8493.8,304006,282.3
B490170,42,8769.4,304007,275.6
B490170,43,9026.4,304008,257
B490170,44,9297.1,304009,270.7
B490170,45,9583,307894,285.9
B490170,46,9786.4,304011,203.4
B490170,47,10051.7,304012,265.3
B490170,48,10297.1,304013,245.4
B490170,49,10531,304014,233.9
B490170,50,10721.9,304015,190.9
B490170,51,10949.6,300362,227.7
B490170,52,11166.5,300363,216.9
B490170,53,11402.9,300364,236.4
B490170,54,11523.4,304019,120.5
B490170,55,11652.6,300366,129.2
B490170,56,11921.1,300367,268.5
B490170,57,12046.2,304022,125.1
B490170,58,12470.5,304023,424.3
B490170,59,12686.8,304024,216.3
B490170,60,12903,300130,216.2
B490170,61,13051,300131,148
B490170,62,13171.9,300132,120.9
B490170,63,13462.1,308351,290.2
B490170,64,13698.5,300135,236.4
B490170,65,13818.3,801143,119.8
B490176,1,0,303976,0
B490176,2,940.2,303982,940.2
B490176,3,1443.3,303985,503.1
B490176,4,2798.2,300876,1354.9
B490176,5,3243.1,306730,444.9
B490176,6,4434.6,303999,1191.5
B490176,7,5235.1,304002,800.5
B490176,8,6040,304005,804.9
B490176,9,6606.4,304007,566.4
B490176,10,7387.5,307894,781.1
B490176,11,8559,304015,1171.5
B490176,12,9003.6,300363,444.6
B490176,15,10736.1,901443,1732.5
B490176,16,11655.3,801143,919.2
Q520048,1,0,552993,0
Q520048,2,1303.7,550473,1303.7
Q520048,3,2682.6,553141,1378.9
Q520048,4,3878.5,550452,1195.9
Q520048,5,4952.4,550442,1073.9
Q520048,6,5578.9,550436,626.5
Q520048,7,6541.9,553142,963
Q520048,8,8583.6,552992,2041.7
Q520048,9,9680.8,550417,1097.2
Q520048,10,13801,550718,4120.2
Q520048,11,14558.3,550715,757.3
Q520048,12,14967.3,550713,409
Q520048,13,15607.8,550731,640.5
Q520048,14,17703.6,550770,2095.8
Q520048,15,18033.6,550773,330
Q520048,16,18423,550776,389.4
Q520048,17,18928.5,550783,505.5
Q520048,18,19216.2,553245,287.7
Q520048,19,19971.7,553243,755.5
M210039,1,0,404990,0
M210039,2,158.6,403851,158.6
M210039,3,442.5,400917,283.9
M210039,4,604.2,404132,161.7
M210039,5,781.9,402022,177.7
M210039,6,937.1,402023,155.2
M210039,7,1074.6,402024,137.5
M210039,8,1226.3,405172,151.7
M210039,9,1407.6,402026,181.3
M210039,10,1623.6,402028,216
M210039,11,1771.1,402030,147.5
M210039,12,1937,401787,165.9
M210039,13,2306.4,402032,369.4
M210039,14,2416.3,402033,109.9
M210039,15,2563.7,402034,147.4
M210039,16,2700.2,404100,136.5
M210039,17,3053,403808,352.8
M210039,18,3191.9,401598,138.9
M210039,19,3232.9,401599,41
M210039,20,3579,401600,346.1
M210039,21,4011.2,803115,432.2
Q520047,1,0,553243,0
Q520047,2,174.4,553244,174.4
Q520047,3,448.1,550784,273.7
Q520047,4,1002.1,550777,554
Q520047,5,1306.8,550774,304.7
Q520047,6,1640.8,550856,334
Q520047,7,3627.3,553027,1986.5
Q520047,8,4195.9,550711,568.6
Q520047,9,4735.5,553095,539.6
Q520047,10,5503.7,550717,768.2
Q520047,11,9630.9,550416,4127.2
Q520047,12,10689,553138,1058.1
Q520047,13,12742.1,550070,2053.1
Q520047,14,13743.7,550435,1001.6
Q520047,15,14375.4,550441,631.7
Q520047,16,15423.9,550451,1048.5
Q520047,17,16620.2,550454,1196.3
Q520047,18,18015.7,550462,1395.5
Q520047,19,19348.8,504404,1333.1
Q520047,20,20023.2,552993,674.4
Q050164,2,209.1,504467,0
Q050164,3,857.6,503937,648.5
Q050164,4,1118.7,500255,261.1
Q050164,5,1245.4,503967,126.7
Q050164,6,1507.8,500367,262.4
Q050164,7,1694.3,500368,186.5
Q050164,8,1812.5,500369,118.2
Q050164,9,2025.4,500370,212.9
Q050164,10,2187.2,500371,161.8
Q050164,11,2391,500372,203.8
Q050164,12,2591.9,500373,200.9
Q050164,13,2700.6,500451,108.7
Q050164,14,2984.6,500452,284
Q050164,15,3182.9,500453,198.3
Q050164,16,3393.3,500454,210.4
Q050164,17,3546.9,500541,153.6
Q050164,18,3681.6,500455,134.7
Q050164,19,3906.5,500543,224.9
Q050164,20,4221.1,500544,314.6
Q050164,21,4400.6,500545,179.5
Q050164,22,4548.1,500546,147.5
Q050164,23,4705,500547,156.9
Q050164,24,4962.6,500548,257.6
Q050164,25,5164.2,500549,201.6
Q050164,26,5312.1,500550,147.9
Q050164,27,5476.8,500551,164.7
Q050164,28,5701.6,500552,224.8
Q050164,29,5903.2,500553,201.6
Q050164,30,6111.6,500554,208.4
Q050164,31,6240,500555,128.4
Q050164,32,6394.8,500556,154.8
Q050164,33,6559.8,500557,165
Q050164,34,6720.3,503564,160.5
Q050164,35,6884.8,500559,164.5
Q050164,36,6998.9,500560,114.1
B480059,1,0,308076,0
B480059,2,404.4,306958,404.4
B480059,3,595.4,307963,191
B480059,4,893.2,307964,297.8
B480059,5,1223.9,303796,330.7
B480059,6,1353.6,307310,129.7
B480059,7,1575.9,303798,222.3
B480059,8,1724.6,303799,148.7
B480059,9,1927.5,303800,202.9
B480059,10,2132.3,303801,204.8
B480059,11,2336.7,303802,204.4
B480059,12,2567.5,303803,230.8
B480059,13,2577.3,303804,9.8
B480059,14,3001.6,307904,424.3
B480059,15,3253.3,307848,251.7
B480059,16,3366.3,303808,113
B480059,17,3576.7,303809,210.4
B480059,18,3819.2,303810,242.5
B480059,19,3942.8,303811,123.6
B480059,20,4237.9,306762,295.1
B480059,21,4471.2,303813,233.3
B480059,22,4730.9,303814,259.7
B480059,23,4894.3,306731,163.4
B480059,24,5356.2,303815,461.9
B480059,25,5782.1,303817,425.9
B480059,26,5971.4,303818,189.3
B480059,27,6169.9,303819,198.5
B480059,28,6406.1,303820,236.2
B480059,29,6563.6,303821,157.5
B480059,30,6787.9,303823,224.3
B480059,31,6887.3,303824,99.4
B480059,32,7046.3,303825,159
B480059,33,7201.5,303826,155.2
B480059,34,7322.4,303827,120.9
B480059,35,7523.9,303828,201.5
B480059,36,7702.8,303829,178.9
B480059,37,7941.4,303830,238.6
B480059,38,8154,303831,212.6
B480059,39,8295,307096,141
B480059,40,8460.6,303833,165.6
B480059,41,8709,303835,248.4
B480059,42,9000,303837,291
B480059,43,9420.8,308322,420.8
B480059,44,9736.1,801031,315.3
Q050162,1,0,504463,0
Q050162,2,443.1,500572,443.1
Q050162,3,614.9,500573,171.8
Q050162,4,937.2,500575,322.3
Q050162,5,1128.6,500576,191.4
Q050162,6,1266.2,553021,137.6
Q050162,7,1478.5,500578,212.3
Q050162,8,1649,500579,170.5
Q050162,9,1807.6,500580,158.6
Q050162,10,1967.6,500581,160
Q050162,11,2123.5,500582,155.9
Q050162,12,2282.5,500583,159
Q050162,13,2441.6,500584,159.1
Q050162,14,2589.3,500585,147.7
Q050162,15,2742.1,500586,152.8
Q050162,16,2839.3,500587,97.2
Q050162,17,3006.8,500588,167.5
Q050162,18,3147.4,500589,140.6
Q050162,19,3413.4,500590,266
Q050162,20,3600.5,500591,187.1
Q050162,21,3820.7,500592,220.2
Q050162,22,3932.4,500593,111.7
Q050162,23,4096,500594,163.6
Q050162,24,4415.9,500507,319.9
Q050162,25,4677.7,500508,261.8
Q050162,26,4965.6,500509,287.9
Q050162,27,5168.8,500510,203.2
Q050162,28,5386.6,500511,217.8
Q050162,29,5547.8,500512,161.2
Q050162,30,5773.8,500426,226
Q050162,31,5909.9,504462,136.1
Q050162,32,6170.7,500428,260.8
Q050162,33,6288.6,500429,117.9
Q050162,34,6557.4,500430,268.8
Q050162,35,6752.3,500431,194.9
Q050162,36,6912.6,500607,160.3
Q050162,37,7115.2,500433,202.6
Q050162,38,7305.2,500340,190
Q050162,39,7610,503622,304.8
Q050162,40,8147.2,503172,537.2
Q050162,41,8715.9,904005,568.7
Q050163,1,0,504463,0
Q050163,2,443.1,500572,443.1
Q050163,3,614.9,500573,171.8
Q050163,4,937.2,500575,322.3
Q050163,5,1128.6,500576,191.4
Q050163,6,1266.2,553021,137.6
Q050163,7,1478.5,500578,212.3
Q050163,8,1649,500579,170.5
Q050163,9,1807.6,500580,158.6
Q050163,10,1967.6,500581,160
Q050163,11,2123.5,500582,155.9
Q050163,12,2282.5,500583,159
Q050163,13,2441.6,500584,159.1
Q050163,14,2589.3,500585,147.7
Q050163,15,2742.1,500586,152.8
Q050163,16,3600.5,500591,858.4
Q050163,17,4415.9,500507,815.4
Q050163,18,5547.8,500512,1131.9
Q050163,19,7174.1,504008,1626.3
Q050163,20,8062.1,503172,888
Q050163,21,8630.7,904005,568.6
B44O0372,1,0,300351,0
B44O0372,2,189.2,307854,189.2
B44O0372,3,399,306701,209.8
B44O0372,4,557,306702,158
B44O0372,5,704.3,307020,147.3
B44O0372,6,946,300347,241.7
B44O0372,7,1135,303434,189
B44O0372,8,1395.3,302823,260.3
B44O0372,9,1630,308122,234.7
B44O0372,10,1882.1,302825,252.1
B44O0372,11,2055.6,302826,173.5
B44O0372,12,2322.7,302827,267.1
B44O0372,13,2634.8,303440,312.1
B44O0372,14,3136.1,303367,501.3
B44O0372,15,3387.7,303368,251.6
B44O0372,16,4310.4,307127,922.7
B44O0372,17,4982.5,303376,672.1
B44O0372,18,6154.9,303380,1172.4
B44O0372,19,6338.6,303381,183.7
B44O0372,20,7345.9,303385,1007.3
B44O0372,21,8487.1,303390,1141.2
B44O0372,22,9003.6,303393,516.5
B44O0372,23,9897.8,303398,894.2
B44O0372,24,10602,303402,704.2
B44O0372,25,10723.7,303403,121.7
B44O0372,26,11224.4,303406,500.7
B44O0372,27,11757.1,302414,532.7
B44O0372,28,12011.9,302415,254.8
B44O0372,29,12892.8,307903,880.9
B44O0372,30,13254.3,303417,361.5
B44O0372,31,13829.7,303420,575.4
B44O0372,32,14325,303422,495.3
B44O0372,34,14663.2,307402,338.2
B44O0372,35,14833.3,303425,170.1
B44O0372,36,15079.1,307733,245.8
B44O0372,37,15266.7,303427,187.6
B44O0372,38,15709,303430,442.3
B44O0372,39,15851.2,901010,142.2
S460225,1,0,905155,0
S460225,2,390.9,905157,390.9
S460225,3,575.7,203387,184.8
S460225,4,898.5,203853,322.8
S460225,5,1202.6,203830,304.1
S460225,6,1604.2,203575,401.6
S460225,7,2308.6,203388,704.4
S460225,8,2606.6,203389,298
S460225,9,3107.7,202536,501.1
S460225,10,3442.4,202537,334.7
S460225,11,3600.3,200244,157.9
S460225,12,3954.4,200245,354.1
S460225,13,4209.4,200246,255
S460225,14,4481.6,200247,272.2
S460225,15,4705.6,200248,224
S460225,16,4927.8,200249,222.2
S460225,17,5101.5,200250,173.7
S460225,18,5503.6,200251,402.1
S460225,19,5688.4,200252,184.8
S460225,20,5893.2,202522,204.8
S460225,21,6111.6,200254,218.4
S460225,22,6296.7,200255,185.1
S460225,23,6513.5,200256,216.8
S460225,24,6640,200257,126.5
S460225,25,6857.9,203687,217.9
S460225,26,7099.6,200260,241.7
S460225,27,7325.1,200259,225.5
S460225,28,7631.9,200261,306.8
S460225,29,7992,203032,360.1
S460225,30,8219,200263,227
S460225,31,8427.4,200264,208.4
S460225,32,8536.9,200265,109.5
S460225,33,8679.3,200266,142.4
S460225,34,8908.4,200267,229.1
S460225,35,9094.9,200268,186.5
S460225,36,9229.9,200269,135
S460225,37,9424.9,200270,195
S460225,38,9625.2,200271,200.3
S460225,39,9748.9,200272,123.7
S460225,40,9998.4,200273,249.5
S460225,41,10235.2,200274,236.8
S460225,42,10346.1,200275,110.9
S460225,43,10544.5,200276,198.4
S460225,44,10867,203454,322.5
S460225,45,11060.8,200278,193.8
S460225,46,11357.6,200279,296.8
S460225,47,11585.6,200552,228
S460225,48,11798.3,200553,212.7
S460225,49,12141.4,203972,343.1
S460225,50,12371.2,200284,229.8
S460225,51,12551.8,905002,180.6
S460225,52,12767.8,200154,216
S460225,53,13047.3,203650,279.5
S460225,54,13406.8,805015,359.5
Q050168,1,0,553021,0
Q050168,2,212.4,500578,212.4
Q050168,3,382.9,500579,170.5
Q050168,4,541.5,500580,158.6
Q050168,5,701.4,500581,159.9
Q050168,6,857.4,500582,156
Q050168,7,1016.3,500583,158.9
Q050168,8,1175.4,500584,159.1
Q050168,9,1323.1,500585,147.7
Q050168,10,1475.9,500586,152.8
Q050168,11,1573.2,500587,97.3
Q050168,12,1740.6,500588,167.4
Q050168,13,1881.2,500589,140.6
Q050168,14,2147.2,500590,266
Q050168,15,2334.4,500591,187.2
Q050168,16,2554.5,500592,220.1
Q050168,17,2666.3,500593,111.8
Q050168,18,2829.8,500594,163.5
Q050168,19,3149.7,500507,319.9
Q050168,20,3411.5,500508,261.8
Q050168,21,3699.4,500509,287.9
Q050168,22,3902.7,500510,203.3
Q050168,23,4120.5,500511,217.8
Q050168,24,4281.6,500512,161.1
Q050168,25,4507.7,500426,226.1
Q050168,26,4643.7,504462,136
Q050168,27,4904.5,500428,260.8
Q050168,28,5022.5,500429,118
Q050168,29,5291.3,500430,268.8
Q050168,30,5486.2,500431,194.9
Q050168,31,5646.5,500607,160.3
Q050168,32,5849,500433,202.5
Q050168,33,6039,500340,190
Q050168,34,6343.8,503622,304.8
Q050168,35,6881.1,503172,537.3
B480054,1,0,306480,0
B480054,2,342,307632,342
B480054,3,580.3,303844,238.3
B480054,4,827.3,303845,247
B480054,5,1109.7,303847,282.4
B480054,6,1319.9,303848,210.2
B480054,7,1473,303849,153.1
B480054,8,1532.2,303850,59.2
B480054,9,1785.8,305175,253.6
B480054,10,2177.3,303852,391.5
B480054,11,2416.3,303853,239
B480054,12,2622.1,303854,205.8
B480054,13,2782.8,303855,160.7
B480054,14,2939,303856,156.2
B480054,15,3084.5,303857,145.5
B480054,16,3264,303858,179.5
B480054,17,3502.6,303859,238.6
B480054,18,3651.9,303860,149.3
B480054,19,3811.6,303861,159.7
B480054,20,4083.3,303862,271.7
B480054,21,4297.2,303863,213.9
B480054,22,4512.4,303864,215.2
B480054,23,4799.2,303865,286.8
B480054,24,4959,303866,159.8
B480054,25,5041.8,307169,82.8
B480054,26,5327,303868,285.2
B480054,27,5576.6,303869,249.6
B480054,28,5752.3,303870,175.7
B480054,29,5990.1,303871,237.8
B480054,30,6108.1,303872,118
B480054,31,6326,307553,217.9
B480054,32,6522.2,303874,196.2
B480054,33,6735.9,303875,213.7
B480054,34,6823.7,303876,87.8
B480054,35,7088.8,308073,265.1
B480054,36,7290.4,303878,201.6
B480054,37,7506.8,303880,216.4
B480054,38,7756.8,303881,250
B480054,39,7912.8,303882,156
B480054,40,8062.7,303883,149.9
B480054,41,8194.5,303884,131.8
B480054,42,8362.4,303885,167.9
B480054,43,8568.5,303886,206.1
B480054,44,8770.1,303887,201.6
B480054,45,9031.2,303888,261.1
B480054,46,9146.6,901094,115.4
B480054,47,9505.2,801030,358.6
S560238,1,0,202632,0
S560238,2,508.6,201182,508.6
S560238,3,674.4,201183,165.8
S560238,4,1340.8,201184,666.4
S560238,5,1508.1,203991,167.3
S560238,6,1704.4,203393,196.3
S560238,7,1832.6,202635,128.2
S560238,8,1961.9,203394,129.3
S560238,9,2116.4,203017,154.5
S560238,10,2351.8,202275,235.4
S560238,11,2630.8,202894,279
S560238,12,2992,202277,361.2
S560238,13,3156.3,202278,164.3
S560238,14,3463.1,202279,306.8
S560238,15,3676.6,202280,213.5
S560238,16,4078.9,202893,402.3
S560238,17,4543.1,202892,464.2
S560238,18,4956.3,203002,413.2
S560238,19,5372.7,202890,416.4
S560238,20,5646.1,202889,273.4
S560238,21,6067.5,202888,421.4
S560238,22,6400.9,202887,333.4
S560238,23,6753.8,202886,352.9
S560238,24,6913.5,202885,159.7
S560238,25,7169.2,202884,255.7
S560238,26,7374.4,202091,205.2
S560238,27,7674.3,203118,299.9
S560238,28,7981.4,203080,307.1
S560238,29,8515.4,202861,534
S560238,30,8975.8,202094,460.4
S560238,31,9398.2,202095,422.4
S560238,32,9598.4,202096,200.2
S560238,33,10020.2,905046,421.8
S560236,1,0,202632,0
S560236,2,508.6,201182,508.6
S560236,3,674.4,201183,165.8
S560236,4,1340.8,201184,666.4
S560236,5,1508.1,203991,167.3
S560236,6,1704.4,203393,196.3
S560236,7,1832.6,202635,128.2
S560236,8,1961.9,203394,129.3
S560236,9,2116.4,203017,154.5
S560236,10,2351.8,202275,235.4
S560236,11,2630.8,202894,279
S560236,12,2992,202277,361.2
S560236,13,3156.3,202278,164.3
S560236,14,3463.1,202279,306.8
S560236,15,3676.6,202280,213.5
S560236,16,4078.9,202893,402.3
S560236,17,4543.1,202892,464.2
S560236,18,4956.3,203002,413.2
S560236,19,5372.7,202890,416.4
S560236,20,5646.1,202889,273.4
S560236,21,6067.5,202888,421.4
S560236,22,6400.9,202887,333.4
S560236,23,6753.8,202886,352.9
S560236,24,6913.5,202885,159.7
S560236,25,7169.2,202884,255.7
S560236,26,7374.4,202091,205.2
S560236,27,7674.3,203118,299.9
S560236,28,7981.4,203080,307.1
S560236,29,8515.4,202861,534
S560236,30,8975.8,202094,460.4
S560236,31,9398.2,202095,422.4
S560236,32,9598.4,202096,200.2
S560236,33,10020.2,905046,421.8
S560237,1,0,202632,0
S560237,2,508.6,201182,508.6
S560237,3,674.4,201183,165.8
S560237,4,1340.8,201184,666.4
S560237,5,1508.1,203991,167.3
S560237,6,1704.4,203393,196.3
S560237,7,1832.6,202635,128.2
S560237,8,1961.9,203394,129.3
S560237,9,2116.4,203017,154.5
S560237,10,2351.8,202275,235.4
S560237,11,2630.8,202894,279
S560237,12,2992,202277,361.2
S560237,13,3156.3,202278,164.3
S560237,14,3463.1,202279,306.8
S560237,15,3676.6,202280,213.5
S560237,16,4078.9,202893,402.3
S560237,17,4543.1,202892,464.2
S560237,18,4956.3,203002,413.2
S560237,19,5372.7,202890,416.4
S560237,20,5646.1,202889,273.4
S560237,21,6067.5,202888,421.4
S560237,22,6400.9,202887,333.4
S560237,23,6753.8,202886,352.9
S560237,24,6913.5,202885,159.7
S560237,25,7169.2,202884,255.7
S560237,26,7374.4,202091,205.2
S560237,27,7674.3,203118,299.9
S560237,28,7981.4,203080,307.1
S560237,29,8515.4,202861,534
S560237,30,8975.8,202094,460.4
S560237,31,9398.2,202095,422.4
S560237,32,9598.4,202096,200.2
S560237,33,10020.2,905046,421.8
Q150220,1,0,501184,0
Q150220,2,184.2,501189,184.2
Q150220,3,338,501190,153.8
Q150220,4,458.2,505128,120.2
Q150220,5,845.1,505129,386.9
Q150220,6,1070.1,505130,225
Q150220,7,1274.8,501195,204.7
Q150220,8,1434.7,501196,159.9
Q150220,9,1662.2,501197,227.5
Q150220,10,1871.2,501198,209
Q150220,11,2005.4,501199,134.2
Q150220,12,2233.2,504427,227.8
Q150220,13,2469.7,501201,236.5
Q150220,14,2629.5,501202,159.8
Q150220,15,2787.1,501203,157.6
Q150220,16,2946.5,501204,159.4
Q150220,17,3135.2,501205,188.7
Q150220,18,3286.4,504548,151.2
Q150220,19,3470.8,504032,184.4
Q150220,20,3685.7,503218,214.9
Q150220,21,3967,501210,281.3
Q150220,22,4248.5,501211,281.5
Q150220,23,4406.9,501212,158.4
Q150220,24,4534.7,501213,127.8
Q150220,25,4664.2,501214,129.5
Q150220,26,4812.5,503979,148.3
Q150220,27,4975.7,503927,163.2
Q150220,28,5153.7,501217,178
Q150220,29,5349.1,501218,195.4
Q150220,30,5662.8,501219,313.7
Q150220,31,6010.2,504992,347.4
Q150220,32,6256.7,804031,246.5
Q150221,1,0,504427,0
Q150221,2,236.5,501201,236.5
Q150221,3,396.4,501202,159.9
Q150221,4,554,501203,157.6
Q150221,5,713.4,501204,159.4
Q150221,6,902,501205,188.6
Q150221,7,1053.2,504548,151.2
Q150221,8,1237.6,504032,184.4
Q150221,9,1452.5,503218,214.9
Q150221,10,1733.8,501210,281.3
Q150221,11,2015.3,501211,281.5
Q150221,12,2173.8,501212,158.5
Q150221,13,2301.6,501213,127.8
Q150221,14,2431,501214,129.4
Q150221,15,2579.3,503979,148.3
Q150221,16,2742.5,503927,163.2
Q150221,17,2920.6,501217,178.1
Q150221,18,3115.9,501218,195.3
Q150221,19,3429.6,501219,313.7
Q150221,20,3777,504992,347.4
Q150221,21,4023.5,804031,246.5
Q150221,23,4878.9,904102,855.4
Q150222,1,0,904007,0
Q150222,2,348.1,503728,348.1
Q150222,3,642.9,500851,294.8
Q150222,4,1036.5,501148,393.6
Q150222,5,1347,501149,310.5
Q150222,6,1546,501150,199
Q150222,7,1847.6,501152,301.6
Q150222,8,2040.1,501153,192.5
Q150222,9,2283.6,501154,243.5
Q150222,10,2442.6,501155,159
Q150222,11,2698.5,501156,255.9
Q150222,12,2815,501157,116.5
Q150222,13,2972.3,501158,157.3
Q150222,14,3130.1,501159,157.8
Q150222,15,3288.5,501160,158.4
Q150222,16,3450.5,501161,162
Q150222,17,3667.5,501162,217
Q150222,18,3826.6,501163,159.1
Q150222,19,3985.1,501164,158.5
Q150222,20,4144.1,501165,159
Q150222,21,4269.2,501166,125.1
Q150222,22,4460.2,505059,191
Q150222,23,4765.4,501172,305.2
Q150222,24,4925.8,503919,160.4
Q150222,25,5280.9,501174,355.1
Q150222,26,5612.8,501175,331.9
Q150222,27,5769.3,501176,156.5
Q150222,28,5883.7,501177,114.4
Q150222,29,6044.7,505126,161
Q150222,30,6467.6,505127,422.9
Q150222,31,6657,505160,189.4
Q150222,32,6793.8,904172,136.8
Q150222,33,7173.3,804030,379.5
X630079,1,0,402143,0
X630079,2,591.1,402146,591.1
X630079,3,1037.4,404295,446.3
X630079,4,1319.7,404296,282.3
X630079,5,1665.5,404297,345.8
X630079,6,2230.3,404298,564.8
X630079,7,2380,903044,149.7
X630079,8,2924.7,404299,544.7
X630079,9,3398.7,404300,474
X630079,10,3808.6,402212,409.9
X630079,11,3957.9,402214,149.3
X630079,12,4144.5,402215,186.6
X630079,13,17071,904036,12926.5
X630079,14,21536.4,550262,4465.4
X630079,15,22556,550265,1019.6
X630079,16,23256,550267,700
X630079,17,23861.6,550269,605.6
X630079,18,24857.3,500455,995.7
X630079,19,25082.2,500543,224.9
X630079,20,25880.7,500547,798.5
X630079,21,26652.5,500551,771.8
X630079,22,27415.7,500555,763.2
X630079,23,28174.5,500560,758.8
X630079,24,28742,500563,567.5
X630079,25,29016,500564,274
X630079,26,30046.1,503959,1030.1
X630079,27,30579.2,505169,533.1
X630079,28,31344.9,904033,765.7
X630079,29,31835.9,505171,491
X630079,30,32190.9,505098,355
X630079,31,32424.6,505099,233.7
X630079,32,32621,505100,196.4
X630079,33,33183.5,904035,562.5
M500041,1,0,404196,0
M500041,2,96.1,402160,96.1
M500041,3,332.3,402161,236.2
M500041,4,495.6,402162,163.3
M500041,5,640.5,402163,144.9
M500041,6,863.6,402164,223.1
